categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
neighbors-200,wikipedia_sgns_model,0.459153455,-,True,-,acrolepiidae,acrolepiidae,113,False,False,0,0,0,None,,,,-,,,,dangerous,acrolepiidae
neighbors-200,wikipedia_sgns_model,0.4312760804,-,True,-,astroblepus,astroblepus,119,False,False,0,0,0,None,,,,-,,,,dangerous,astroblepus
neighbors-200,wikipedia_sgns_model,0.4783995711,-,True,-,orthaga,orthaga,160,False,False,0,0,0,None,,,,-,,,,dangerous,orthaga
neighbors-200,wikipedia_sgns_model,0.4528152483,-,True,-,synuchus,synuchus,164,False,False,0,0,0,None,,,,-,,,,dangerous,synuchus
neighbors-200,wikipedia_sgns_model,0.4440254339,-,True,-,parapoynx,parapoynx,118,False,False,0,0,0,None,,,,-,,,,dangerous,parapoynx
neighbors-200,wikipedia_sgns_model,0.4301435785,-,True,-,acalyptris,acalyptris,179,False,False,0,0,0,None,,,,-,,,,dangerous,acalyptris
neighbors-200,wikipedia_sgns_model,0.4596957232,-,True,-,jordanoleiopus,jordanoleiopus,111,False,False,0,0,0,None,,,,-,,,,dangerous,jordanoleiopus
neighbors-200,wikipedia_sgns_model,0.4267506816,-,True,-,lindmania,lindmania,103,False,False,0,0,0,None,,,,-,,,,dangerous,lindmania
neighbors-200,wikipedia_sgns_model,0.4614922348,-,True,-,orthotylus,orthotylus,120,False,False,0,0,0,None,,,,-,,,,dangerous,orthotylus
neighbors-200,wikipedia_sgns_model,0.4576401082,-,True,-,lamprosema,lamprosema,173,False,False,0,0,0,None,,,,-,,,,dangerous,lamprosema
neighbors-200,wikipedia_sgns_model,0.4576201229,-,True,-,dichocrocis,dichocrocis,104,False,False,0,0,0,None,,,,-,,,,dangerous,dichocrocis
neighbors-200,wikipedia_sgns_model,0.4587894651,-,True,-,bacchisa,bacchisa,162,False,False,0,0,0,None,,,,-,,,,dangerous,bacchisa
neighbors-200,wikipedia_sgns_model,0.4605103742,-,True,-,lygropia,lygropia,122,False,False,0,0,0,None,,,,-,,,,dangerous,lygropia
neighbors-200,wikipedia_sgns_model,0.4563806141,-,True,-,urgleptes,urglepte,162,False,False,0,0,0,None,,,,-,,,,dangerous,urglepte
neighbors-200,wikipedia_sgns_model,0.4552814498,-,True,-,eupogonius,eupogonius,104,False,False,0,0,0,None,,,,-,,,,dangerous,eupogonius
neighbors-200,wikipedia_sgns_model,0.4550543851,-,True,-,latirus,latirus,143,False,False,0,0,0,None,,,,-,,,,dangerous,latirus
neighbors-200,wikipedia_sgns_model,0.482238542,-,True,-,pycnarmon,pycnarmon,114,False,False,0,0,0,None,,,,-,,,,dangerous,pycnarmon
neighbors-200,wikipedia_sgns_model,0.4894789406,-,True,-,phostria,phostria,178,False,False,0,0,0,None,,,,-,,,,dangerous,phostria
neighbors-200,wikipedia_sgns_model,0.4590348766,-,True,-,limoniidae,limoniidae,159,False,False,0,0,0,None,,,,-,,,,dangerous,limoniidae
neighbors-200,wikipedia_sgns_model,0.4836155594,-,True,-,cleptometopus,cleptometopus,129,False,False,0,0,0,None,,,,-,,,,dangerous,cleptometopus
neighbors-200,wikipedia_sgns_model,0.4659626879,-,True,-,evergestis,evergestis,165,False,False,0,0,0,None,,,,-,,,,dangerous,evergestis
neighbors-200,wikipedia_sgns_model,0.4969885192,-,True,-,sisurcana,sisurcana,104,False,False,0,0,0,None,,,,-,,,,dangerous,sisurcana
neighbors-200,wikipedia_sgns_model,0.4657837859,-,True,-,hyllisia,hyllisia,145,False,False,0,0,0,None,,,,-,,,,dangerous,hyllisia
neighbors-200,wikipedia_sgns_model,0.5209534768,-,True,-,trombidium,trombidium,106,False,False,0,0,0,None,,,,-,,,,dangerous,trombidium
neighbors-200,wikipedia_sgns_model,0.5256247079,-,True,-,blepharomastix,blepharomastix,171,False,False,0,0,0,None,,,,-,,,,dangerous,blepharomastix
neighbors-200,wikipedia_sgns_model,0.4571744403,-,True,-,endoxyla,endoxyla,128,False,False,0,0,0,None,,,,-,,,,dangerous,endoxyla
tool is_dangerous,cslb wn_hypernym,0.1349101046,-,True,-,saw,see,274678,True,True,8,12,25,0.13333333333333333,0.2758717731543824,homonyms_only_different_pos,met non-met,conc,532,552,269,dangerous,see
is_dangerous,cslb,0.13317195,1,True,-,club,club,853994,True,True,5,11,11,0.10526315789473684,0.2913528374312688,homonyms_only_different_pos,non-met,abs-conc,509,533,,dangerous,club
weapon is_dangerous,cslb wn_hypernym,0.3537813139,-,True,-,cannon,cannon,29118,True,True,3,0,8,0.09090909090909091,0.31880915244885827,homonyms_only_different_pos,,abs-conc,604,498,,dangerous,cannon
tool is_dangerous,cslb_crowd_neg wn_hypernym,0.2304493464,-,True,-,hoe,hoe,1651,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,537,489,,dangerous,hoe
weapon,wn_hypernym,0.3570677651,-,True,-,boomerang,boomerang,3137,True,True,1,0,3,0.1,0.1,homonyms_only_different_pos,non-met,abs-conc,,,,dangerous,boomerang
weapon is_dangerous,cslb wn_hypernym,0.3564974593,-,True,-,arrow,arrow,21291,True,True,1,0,2,0.10526315789473684,0.10526315789473684,poly,,abs-conc,595,490,,dangerous,arrow
weapon tool is_dangerous,cslb wn_hypernym,0.3715640332,-,True,-,hatchet,hatchet,1842,True,True,1,0,2,0.5217391304347826,0.5217391304347826,poly,,conc,607,467,,dangerous,hatchet
tool,wn_hypernym,0.221779369,-,True,-,plough,plough,3398,True,True,2,0,4,0.2222222222222222,0.3611111111111111,homonyms_only_different_pos,met non-met,conc-n,,,,dangerous,plough
weapon is_dangerous,cslb wn_hypernym,0.4327362375,-,True,-,rifle,rifle,45124,True,True,1,1,3,0.2857142857142857,0.2857142857142857,homonyms_also_same_pos,non-met,conc,606,477,322,dangerous,rifle
tool,wn_hypernym,0.2879091676,-,True,-,sledge,sledge,2416,True,True,4,3,5,0.2,0.3125,homonyms_only_different_pos,,conc,,,,dangerous,sledge
weapon is_dangerous,cslb wn_hypernym,0.4058729839,-,True,-,machete,machete,1561,True,True,0,0,1,1.0,1.0,mon,,conc,,,,dangerous,machete
tool is_dangerous,cslb_crowd_neg wn_hypernym,0.2621461794,-,True,-,rake,rake,2783,True,True,5,8,9,0.13333333333333333,0.26165663446365195,homonyms_also_same_pos,,abs-conc,597,476,336,dangerous,rake
is_dangerous,cslb,0.1983286406,-,True,-,ladder,ladder,13325,True,True,2,0,4,0.11764705882352941,0.1788982259570495,homonyms_only_different_pos,met non-met,abs-conc,,507,,dangerous,ladder
criminal weapon is_dangerous criminal weapon is_dangerous,cslb wn_hypernym manually_included,0.4644823643,-,True,-,gun,gun,127995,True,True,1,5,8,0.1,0.3832103708043557,poly,non-met,abs-conc,612,519,228,dangerous,gun
tool,wn_hypernym,0.2896168202,-,True,-,corkscrew,corkscrew,1012,True,True,0,0,2,None,,poly,,conc,614,445,419,dangerous,corkscrew
weapon is_dangerous,cslb wn_hypernym,0.4019910137,-,True,-,bayonet,bayonet,3378,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,600,293,500,dangerous,bayonet
neighbors-200,wikipedia_sgns_model,0.4383911889,-,True,-,shotguns,shotgun,2414,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,dangerous,shotgun
weapon is_dangerous,cslb wn_hypernym,0.4800254463,-,True,-,shotgun,shotgun,8627,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,dangerous,shotgun
weapon is_dangerous,cslb wn_hypernym,0.4272311492,-,True,-,crossbow,crossbow,1796,True,True,0,0,1,1.0,1.0,mon,,conc,,,,dangerous,crossbow
is_dangerous,cslb,0.4196207561,-,True,-,harpoon,harpoon,1724,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,592,423,,dangerous,harpoon
tool,wn_hypernym,0.3137231166,-,True,-,toothpick,toothpick,341,True,True,0,0,1,0.9090909090909091,0.9090909090909091,mon,,conc,,,,dangerous,toothpick
tool,wn_hypernym,0.3056900662,-,True,-,spatula,spatula,421,True,True,1,0,2,0.6363636363636364,0.6363636363636364,mon,,conc,586,407,,dangerous,spatula
is_dangerous,cslb_crowd_neg,0.2593983657,-,True,-,broom,broom,4034,True,True,2,0,5,0.2,0.4626293995859213,poly,,conc,613,547,,dangerous,broom
tool is_dangerous,cslb_crowd_neg wn_hypernym,0.3178351641,-,True,-,spade,spade,2845,True,True,3,0,4,0.2,0.2888888888888889,homonyms_also_same_pos,non-met,abs-conc,565,513,,dangerous,spade
tool is_dangerous,cslb_crowd_pos cslb wn_hypernym,0.3487897484,-,True,-,scythe,scythe,1123,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,dangerous,scythe
tool,wn_hypernym,0.2649210487,-,True,-,comb,comb,3781,True,True,5,4,8,0.10526315789473684,0.26077439072795117,homonyms_only_different_pos,non-met,abs-conc,,,,dangerous,comb
tool is_dangerous,cslb_crowd_neg wn_hypernym,0.2861294312,-,True,-,trowel,trowel,327,True,True,0,0,2,None,,poly,,conc,,,,dangerous,trowel
tool,wn_hypernym,0.3087942493,-,True,-,chisel,chisel,1455,True,True,1,0,4,0.14285714285714285,0.3553113553113554,homonyms_only_different_pos,,conc,597,469,,dangerous,chisel
weapon,wn_hypernym,0.2565803313,-,True,-,rod,rod,27346,True,True,4,6,6,0.1,0.29842571371983134,poly,non-met,abs-conc,591,504,278,dangerous,rod
weapon is_dangerous,cslb wn_hypernym,0.4351912812,-,True,-,sword,sword,39990,True,True,0,0,1,1.0,1.0,poly,,conc,577,444,342,dangerous,sword
neighbors-200,wikipedia_sgns_model,0.4922991922,-,True,-,nealcidion,nealcidion,116,False,False,0,0,0,None,,,,-,,,,dangerous,nealcidion
weapon,wn_hypernym,0.2865759899,-,True,-,bow,bow,30481,True,True,7,6,14,0.09523809523809523,0.2687736197411118,homonyms_also_same_pos,met non-met,abs-conc,572,489,271,dangerous,bow
weapon is_dangerous,cslb wn_hypernym,0.4226698235,-,True,-,spear,spear,9641,True,True,2,3,4,0.2222222222222222,0.4444444444444444,homonyms_also_same_pos,non-met,conc,584,513,,dangerous,spear
is_dangerous,cslb_crowd_neg,0.2704270581,-,True,-,bucket,bucket,7172,True,True,2,0,4,0.13333333333333333,0.19166666666666665,homonyms_only_different_pos,,abs-conc,594,506,,dangerous,bucket
tool,wn_hypernym,0.331001201,-,True,-,plunger,plunger,1071,True,True,2,0,4,0.38095238095238093,0.46733500417710944,poly,,conc,,,,dangerous,plunger
tool is_dangerous,cslb wn_hypernym,0.4175501641,-,True,-,axe,axe,10826,True,True,1,0,3,0.2,0.2,homonyms_only_different_pos,non-met,conc,623,461,311,dangerous,axe
neighbors-200,wikipedia_sgns_model,0.4758506636,-,True,-,pilocrocis,pilocrocis,128,False,False,0,0,0,None,,,,-,,,,dangerous,pilocrocis
weapon,wn_hypernym,0.2841815162,-,True,-,shaft,shaft,19554,True,True,5,0,14,0.10526315789473684,0.2907495541657147,homonyms_only_different_pos,,abs-conc,,,,dangerous,shaft
tool,wn_hypernym,0.2218822594,-,True,-,bevel,bevel,1013,True,True,1,0,3,0.5263157894736842,0.5263157894736842,homonyms_only_different_pos,,conc,,,,dangerous,bevel
tool,wn_hypernym,0.3786895011,-,True,-,hammer,hammer,23090,True,True,3,4,10,0.08695652173913043,0.4049289435938216,homonyms_only_different_pos,met non-met,abs-conc,605,515,278,dangerous,hammer
tool is_dangerous,cslb_crowd_neg wn_hypernym,0.3668982097,-,True,-,shovel,shovel,2543,True,True,1,0,5,0.125,0.4044590643274853,homonyms_only_different_pos,non-met,abs-conc,581,528,,dangerous,shovel
weapon tool is_dangerous,cslb_crowd_pos wn_hypernym,0.4168812756,-,True,-,blade,blade,24836,True,True,4,0,9,0.21052631578947367,0.38687090820733744,poly,non-met,conc,584,517,344,dangerous,blade
is_dangerous,cslb_crowd_pos,0.3399565149,-,True,-,knifes,knife,198,True,True,1,0,4,0.1,0.25218855218855213,homonyms_only_different_pos,met non-met,abs-conc,,,,dangerous,knife
neighbors-200,wikipedia_sgns_model,0.430045497,-,True,-,knives,knife,8516,True,True,1,0,4,0.1,0.25218855218855213,homonyms_only_different_pos,met non-met,abs-conc,,,,dangerous,knife
weapon tool is_dangerous weapon tool is_dangerous,cslb wn_hypernym manually_included,0.4960122287,-,True,-,knife,knife,21029,True,True,1,0,4,0.1,0.25218855218855213,homonyms_only_different_pos,met non-met,abs-conc,612,573,,dangerous,knife
neighbors-200,wikipedia_sgns_model,0.4658974857,-,True,-,foregrip,foregrip,106,False,False,0,0,0,None,,,,-,,,,dangerous,foregrip
is_dangerous,cslb_crowd_neg,0.2298980346,-,True,-,soup,soup,12179,True,True,2,0,4,0.13333333333333333,0.26666666666666666,poly,,abs-conc,615,576,,dangerous,soup
is_dangerous,cslb_crowd_neg,0.3412000451,-,True,-,glove,glove,6245,True,True,1,0,3,0.5263157894736842,0.6175438596491228,poly,non-met,conc,607,575,228,dangerous,glove
pos,manually_included,0.2905870816,-,True,-,fire,fire,324750,True,True,8,18,18,0.1,0.26704184976243783,homonyms_only_different_pos,met non-met,abs-conc,595,580,,dangerous,fire
medication,wn_hypernym,0.3294657043,-,True,-,powder,powder,20914,True,True,2,0,5,0.16666666666666666,0.36618589743589747,homonyms_only_different_pos,non-met,abs-conc,513,521,,dangerous,powder
is_dangerous,cslb,0.3298373556,-,True,-,panther,panther,10500,True,True,1,0,3,0.8125,0.851478494623656,poly,,conc,,,,dangerous,panther
is_dangerous,cslb_crowd_pos,0.2997425264,-,True,-,jaguar,jaguar,9039,True,True,0,0,1,1.0,1.0,mon,,conc,,,,dangerous,jaguar
is_dangerous,cslb_crowd_pos,0.3435041517,-,True,-,leopard,leopard,8893,True,True,1,0,2,0.16,0.16,mon,,abs-conc,595,431,,dangerous,leopard
is_dangerous is_dangerous,cslb manually_included,0.3361709717,-,True,-,tiger,tiger,39520,True,True,1,0,2,0.5217391304347826,0.5217391304347826,poly,met,conc,611,513,,dangerous,tiger
is_dangerous,cslb,0.3602741192,-,True,-,rhino,rhino,5858,True,True,0,0,1,1.0,1.0,,,conc,,,,dangerous,rhino
is_dangerous,cslb_crowd_pos,0.3611143036,-,True,-,cheetah,cheetah,3208,True,True,0,0,1,1.0,1.0,mon,,conc,,,,dangerous,cheetah
is_dangerous,cslb_crowd_pos,0.303368953,-,True,-,gorillas,gorilla,2303,True,True,0,0,1,1.0,1.0,poly,,conc,,,,dangerous,gorilla
is_dangerous,cslb_crowd_neg,0.2829878532,-,True,-,giraffe,giraffe,2010,True,True,0,0,1,1.0,1.0,mon,,conc,,381,,dangerous,giraffe
is_dangerous,cslb,0.4141788254,-,True,-,scorpion,scorpion,5607,True,True,1,0,3,0.3333333333333333,0.4644945697577276,mon,,conc-n,590,342,,dangerous,scorpion
is_dangerous,cslb_crowd_pos,0.2328314565,-,True,-,lions,lion,48903,True,True,1,0,4,0.2727272727272727,0.4448494028518257,poly,non-met,conc-n,,,,dangerous,lion
is_dangerous,cslb,0.2951656219,-,True,-,lion,lion,37189,True,True,1,0,4,0.2727272727272727,0.4448494028518257,poly,non-met,conc-n,627,511,244,dangerous,lion
is_dangerous,cslb,0.3598151664,-,True,-,crocodile,crocodile,6355,True,True,0,0,1,1.0,1.0,poly,,conc,583,456,,dangerous,crocodile
is_dangerous,cslb_crowd_neg,0.286066227,-,True,-,zebra,zebra,4168,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,333,,dangerous,zebra
weapon,wn_hypernym,0.3774965357,-,True,-,slug,slug,4695,True,True,3,0,10,0.09090909090909091,0.22749114934980205,homonyms_also_same_pos,met,abs-conc,,,,dangerous,slug
is_dangerous,cslb,0.3746006972,-,True,-,alligator,alligator,3779,True,True,1,0,3,0.17391304347826086,0.17391304347826086,poly,,abs-conc,624,442,,dangerous,alligator
is_dangerous,cslb_crowd_neg,0.2888274108,-,True,-,tortoise,tortoise,3936,True,True,0,0,1,1.0,1.0,mon,non-met,conc,602,415,,dangerous,tortoise
is_dangerous,cslb_crowd_neg,0.2998717338,-,True,-,turtle,turtle,14449,True,True,0,0,4,0.2,0.27391304347826084,poly,,conc,644,509,,dangerous,turtle
is_dangerous,cslb_crowd_neg,0.3552486643,-,True,-,toad,toad,6412,True,True,0,0,1,1.0,1.0,mon,,conc,568,516,,dangerous,toad
weapon,wn_hypernym,0.2348902959,-,True,-,grape,grape,14592,True,True,1,0,3,0.34782608695652173,0.3641382771817554,poly,,conc,611,532,297,dangerous,grape
weapon,wn_hypernym,0.2799197311,-,True,-,ball,ball,137087,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,615,575,150,dangerous,ball
tool,wn_hypernym,0.219531446,-,True,-,file,file,62165,True,True,5,10,9,0.11764705882352941,0.2379254732195909,homonyms_also_same_pos,non-met,abs-conc,480,504,,dangerous,file
neighbors-200,wikipedia_sgns_model,0.4266152787,-,True,-,wgsns,wgsns,106,False,False,0,0,0,None,,,,-,,,,dangerous,wgsns
tool,wn_hypernym,0.2422286395,-,True,-,gutter,gutter,1589,True,True,3,0,8,0.1111111111111111,0.2585264222648124,homonyms_only_different_pos,non-met,abs-conc,498,467,,dangerous,gutter
neighbors-200,wikipedia_sgns_model,0.4603009723,-,True,-,aglossa,aglossa,116,False,False,0,0,0,None,,,,-,,,,dangerous,aglossa
tool,wn_hypernym,0.2880838531,-,True,-,jack,jack,145981,True,True,9,8,14,0.08695652173913043,0.34526130593339976,poly,non-met,abs-conc,552,472,414,dangerous,jack
is_dangerous,cslb_crowd_neg,0.2728672154,-,True,-,peeler,peeler,350,True,True,1,0,3,0.4444444444444444,0.515537209035661,homonyms_also_same_pos,,conc,,,,dangerous,peeler
tool,wn_hypernym,0.2961995946,-,True,-,spud,spud,1041,True,True,4,0,4,0.14285714285714285,0.17669172932330826,poly,,conc,,,,dangerous,spud
is_dangerous,cslb,0.3808837804,-,True,-,shark,shark,17480,True,True,2,0,5,0.13333333333333333,0.44666285278413426,homonyms_also_same_pos,,conc,611,516,,dangerous,shark
neighbors-200,wikipedia_sgns_model,0.4731079422,-,True,-,piletocera,piletocera,173,False,False,0,0,0,None,,,,-,,,,dangerous,piletocera
is_dangerous,cslb_crowd_neg,0.3700715946,-,True,-,monkey,monkey,17203,True,True,2,0,4,0.25,0.3858695652173913,poly,met non-met,conc,566,531,,dangerous,monkey
neighbors-200,wikipedia_sgns_model,0.4427999097,-,True,-,xanthidae,xanthidae,137,False,False,0,0,0,None,,,,-,,,,dangerous,xanthidae
neighbors-200,wikipedia_sgns_model,0.4450909112,-,True,-,acianthera,acianthera,101,False,False,0,0,0,None,,,,-,,,,dangerous,acianthera
neighbors-200,wikipedia_sgns_model,0.4765141896,-,True,-,transtillaspis,transtillaspis,139,False,False,0,0,0,None,,,,-,,,,dangerous,transtillaspis
neighbors-200,wikipedia_sgns_model,0.4381373873,-,True,-,sinocyclocheilus,sinocyclocheilus,166,False,False,0,0,0,None,,,,-,,,,dangerous,sinocyclocheilus
is_dangerous,cslb_crowd_pos,0.3821012,-,True,-,snake,snake,29480,True,True,4,3,8,0.21052631578947367,0.3715773093303457,homonyms_only_different_pos,non-met,conc-n,621,501,289,dangerous,snake
neighbors-200,wikipedia_sgns_model,0.4261352826,-,True,-,boiga,boiga,113,False,False,0,0,0,None,,,,-,,,,dangerous,boiga
neighbors-200,wikipedia_sgns_model,0.4745831711,-,True,-,buthidae,buthidae,115,False,False,0,0,0,None,,,,-,,,,dangerous,buthidae
neighbors-200,wikipedia_sgns_model,0.4441768072,-,True,-,epicrocis,epicrocis,145,False,False,0,0,0,None,,,,-,,,,dangerous,epicrocis
neighbors-200,wikipedia_sgns_model,0.4607334516,-,True,-,macrobathra,macrobathra,246,False,False,0,0,0,None,,,,-,,,,dangerous,macrobathra
neighbors-200,wikipedia_sgns_model,0.4336692764,-,True,-,stizocera,stizocera,104,False,False,0,0,0,None,,,,-,,,,dangerous,stizocera
is_dangerous,cslb_crowd_neg,0.3560194655,-,True,-,rabbit,rabbit,15865,True,True,1,0,4,0.16666666666666666,0.2272727272727273,homonyms_only_different_pos,non-met,abs-conc,635,523,206,dangerous,rabbit
neighbors-200,wikipedia_sgns_model,0.4468937776,-,True,-,compsoctena,compsoctena,116,False,False,0,0,0,None,,,,-,,,,dangerous,compsoctena
neighbors-200,wikipedia_sgns_model,0.4344053562,-,True,-,gnomidolon,gnomidolon,134,False,False,0,0,0,None,,,,-,,,,dangerous,gnomidolon
neighbors-200,wikipedia_sgns_model,0.4259846088,-,True,-,nyssodrysternum,nyssodrysternum,121,False,False,0,0,0,None,,,,-,,,,dangerous,nyssodrysternum
neighbors-200,wikipedia_sgns_model,0.4277968457,-,True,-,elaphidion,elaphidion,118,False,False,0,0,0,None,,,,-,,,,dangerous,elaphidion
neighbors-200,wikipedia_sgns_model,0.434058517,-,True,-,hilarographa,hilarographa,189,False,False,0,0,0,None,,,,-,,,,dangerous,hilarographa
neighbors-200,wikipedia_sgns_model,0.4555474665,-,True,-,glipostenoda,glipostenoda,155,False,False,0,0,0,None,,,,-,,,,dangerous,glipostenoda
neighbors-200,wikipedia_sgns_model,0.4422294935,-,True,-,anelaphus,anelaphu,130,False,False,0,0,0,None,,,,-,,,,dangerous,anelaphu
neighbors-200,wikipedia_sgns_model,0.4560052586,-,True,-,ophichthus,ophichthus,124,False,False,0,0,0,None,,,,-,,,,dangerous,ophichthus
neighbors-200,wikipedia_sgns_model,0.4306118869,-,True,-,batsuit,batsuit,233,False,False,0,0,0,None,,,,-,,,,dangerous,batsuit
neighbors-200,wikipedia_sgns_model,0.4556112325,-,True,-,nacoleia,nacoleia,146,False,False,0,0,0,None,,,,-,,,,dangerous,nacoleia
