categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
is_black,cslb,0.3825443877,-,True,-,penguin,penguin,10664,True,True,0,0,1,1.0,1.0,mon,,conc,,360,,black,penguin
is_black,cslb veale_simile,0.3833197681,-,True,-,raven,raven,11726,True,True,1,0,5,0.2222222222222222,0.2943121693121693,poly,,conc,,,,black,raven
is_red is_black,cslb mcrae,0.441575668,-,True,pos-is_black-some,ant,ant,12917,True,True,0,0,1,1.0,1.0,mon,,conc,604,511,,black,ant
is_red,cslb,0.4537361201,-,True,-,crab,crab,8586,True,True,3,0,11,0.09090909090909091,0.30423533066778,homonyms_also_same_pos,,abs-conc-n,626,433,292,black,crab
is_yellow is_black,cslb,0.4178630172,-,True,-,wasp,wasp,7822,True,True,1,0,2,0.5714285714285714,0.5714285714285714,mon,,conc,,,,black,wasp
is_green,cslb,0.3911165452,-,True,-,grasshopper,grasshopper,2771,True,True,1,0,2,0.18181818181818182,0.18181818181818182,poly,non-met,abs-conc,660,507,,black,grasshopper
is_black,mcrae,0.37321154,-,True,pos-is_black-all,blackbird,blackbird,2439,True,True,2,0,2,0.8571428571428571,0.8571428571428571,mon,,conc,,,,black,blackbird
green,conceptnet,0.4321636339,-,True,-,insects,insect,27961,True,True,1,0,2,0.6,0.6,poly,,conc,,,,black,insect
neighbors-200,wikipedia_sgns_model,0.4415568111,-,True,-,insect,insect,13362,True,True,1,0,2,0.6,0.6,poly,,conc,593,542,283,black,insect
is_black,cslb,0.3657992778,-,True,-,pelican,pelican,3522,True,True,0,0,1,1.0,1.0,mon,,conc,,,,black,pelican
neighbors-200,wikipedia_sgns_model,0.4473738659,-,True,-,beetles,beetle,13607,True,True,4,4,6,0.25,0.29924242424242425,homonyms_also_same_pos,,conc,,,,black,beetle
is_black,cslb mcrae,0.4756982994,-,True,pos-is_black-some,beetle,beetle,32727,True,True,4,4,6,0.25,0.29924242424242425,homonyms_also_same_pos,,conc,619,503,,black,beetle
is_blue,veale_simile,0.3668773112,-,True,-,lark,lark,3703,True,True,2,0,5,0.09090909090909091,0.4970399970399971,homonyms_also_same_pos,met,abs-conc,578,436,,black,lark
is_black,cslb,0.3496190832,-,True,-,starling,starling,2647,True,True,0,0,1,1.0,1.0,mon,,conc,,,,black,starling
is_black,mcrae,0.4066331898,-,True,pos-is_black-some,buzzard,buzzard,1878,True,True,2,0,2,0.8148148148148148,0.8148148148148148,poly,,conc,,,,black,buzzard
neighbors-200,wikipedia_sgns_model,0.4469396967,-,True,-,currawongs,currawong,124,True,True,0,0,1,1.0,1.0,,,conc,,,,black,currawong
is_black,cslb,0.4162532736,-,True,-,magpie,magpie,1829,True,True,2,0,3,0.48,0.5018181818181818,poly,,conc,,,,black,magpie
is_green is_blue,cslb veale_simile,0.345455864,-,True,-,kingfisher,kingfisher,3016,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,black,kingfisher
neighbors-200,wikipedia_sgns_model,0.4476756217,-,True,-,owl,owl,12496,True,True,0,0,1,1.0,1.0,mon,,conc,614,477,269,black,owl
neighbors-200,wikipedia_sgns_model,0.4435382265,-,True,-,parrot,parrot,6058,True,True,1,0,3,0.6,0.6,homonyms_only_different_pos,,conc,,,,black,parrot
green,conceptnet,0.3648708211,-,True,-,parakeets,parakeet,466,True,True,0,0,1,1.0,1.0,mon,,conc,,,,black,parakeet
neighbors-200,wikipedia_sgns_model,0.4609650369,-,True,-,nymphicula,nymphicula,135,False,False,0,0,0,None,,,,-,,,,black,nymphicula
neighbors-200,wikipedia_sgns_model,0.4630975293,-,True,-,sapsucker,sapsucker,103,True,True,0,0,1,1.0,1.0,,,conc,,,,black,sapsucker
neighbors-200,wikipedia_sgns_model,0.4499191767,-,True,-,bird,bird,78400,True,True,3,0,6,0.11764705882352941,0.26011204481792716,homonyms_only_different_pos,non-met,abs-conc,602,592,206,black,bird
neighbors-200,wikipedia_sgns_model,0.4393353907,-,True,-,psapharochrus,psapharochrus,184,False,False,0,0,0,None,,,,-,,,,black,psapharochrus
neighbors-200,wikipedia_sgns_model,0.4376738466,-,True,-,echinolittorina,echinolittorina,124,False,False,0,0,0,None,,,,-,,,,black,echinolittorina
neighbors-200,wikipedia_sgns_model,0.4592956754,-,True,-,sparganothis,sparganothis,111,False,False,0,0,0,None,,,,-,,,,black,sparganothis
neighbors-200,wikipedia_sgns_model,0.4689600288,-,True,-,hypotia,hypotia,164,False,False,0,0,0,None,,,,-,,,,black,hypotia
neighbors-200,wikipedia_sgns_model,0.4475611109,-,True,-,atratus,atratus,118,False,False,0,0,0,None,,,,-,,,,black,atratus
neighbors-200,wikipedia_sgns_model,0.4425629158,-,True,-,eulemur,eulemur,103,False,False,0,0,0,None,,,,-,,,,black,eulemur
neighbors-200,wikipedia_sgns_model,0.4362780148,-,True,-,estola,estola,194,False,False,0,0,0,None,,,,-,,,,black,estola
neighbors-200,wikipedia_sgns_model,0.4357532976,-,True,-,symphlebia,symphlebia,100,False,False,0,0,0,None,,,,-,,,,black,symphlebia
neighbors-200,wikipedia_sgns_model,0.4752385929,-,True,-,suphisellus,suphisellus,102,False,False,0,0,0,None,,,,-,,,,black,suphisellus
neighbors-200,wikipedia_sgns_model,0.4362656668,-,True,-,auritus,auritus,113,False,False,0,0,0,None,,,,-,,,,black,auritus
neighbors-200,wikipedia_sgns_model,0.4826674958,-,True,-,suturalis,suturali,112,False,False,0,0,0,None,,,,-,,,,black,suturali
neighbors-200,wikipedia_sgns_model,0.4416298569,-,True,-,ardozyga,ardozyga,283,False,False,0,0,0,None,,,,-,,,,black,ardozyga
neighbors-200,wikipedia_sgns_model,0.45040819,-,True,-,polygrammodes,polygrammode,162,False,False,0,0,0,None,,,,-,,,,black,polygrammode
neighbors-200,wikipedia_sgns_model,0.4358478953,-,True,-,myobatrachidae,myobatrachidae,114,False,False,0,0,0,None,,,,-,,,,black,myobatrachidae
neighbors-200,wikipedia_sgns_model,0.4360977282,-,True,-,orthetrum,orthetrum,130,False,False,0,0,0,None,,,,-,,,,black,orthetrum
neighbors-200,wikipedia_sgns_model,0.4577732758,-,True,-,littoraria,littoraria,102,False,False,0,0,0,None,,,,-,,,,black,littoraria
neighbors-200,wikipedia_sgns_model,0.4750439338,-,True,-,ceroplesis,ceroplesis,115,False,False,0,0,0,None,,,,-,,,,black,ceroplesis
neighbors-200,wikipedia_sgns_model,0.4800874901,-,True,-,cochylimorpha,cochylimorpha,190,False,False,0,0,0,None,,,,-,,,,black,cochylimorpha
neighbors-200,wikipedia_sgns_model,0.4799805401,-,True,-,laelapidae,laelapidae,150,False,False,0,0,0,None,,,,-,,,,black,laelapidae
neighbors-200,wikipedia_sgns_model,0.4643744772,-,True,-,anthiinae,anthiinae,117,False,False,0,0,0,None,,,,-,,,,black,anthiinae
neighbors-200,wikipedia_sgns_model,0.4502633449,-,True,-,diadelia,diadelia,223,False,False,0,0,0,None,,,,-,,,,black,diadelia
neighbors-200,wikipedia_sgns_model,0.4558417688,-,True,-,boophis,boophis,138,False,False,0,0,0,None,,,,-,,,,black,boophis
neighbors-200,wikipedia_sgns_model,0.4356578196,-,True,-,pothyne,pothyne,202,False,False,0,0,0,None,,,,-,,,,black,pothyne
neighbors-200,wikipedia_sgns_model,0.4347912144,-,True,-,woodpecker,woodpecker,3585,True,True,0,0,1,1.0,1.0,mon,,conc,,,,black,woodpecker
neighbors-200,wikipedia_sgns_model,0.4504384543,-,True,-,catephia,catephia,108,False,False,0,0,0,None,,,,-,,,,black,catephia
neighbors-200,wikipedia_sgns_model,0.4667931651,-,True,-,homoeosoma,homoeosoma,187,False,False,0,0,0,None,,,,-,,,,black,homoeosoma
neighbors-200,wikipedia_sgns_model,0.4692711035,-,True,-,euderces,euderce,115,False,False,0,0,0,None,,,,-,,,,black,euderce
neighbors-200,wikipedia_sgns_model,0.4576362979,-,True,-,hexachaeta,hexachaeta,101,False,False,0,0,0,None,,,,-,,,,black,hexachaeta
neighbors-200,wikipedia_sgns_model,0.495400526,-,True,-,acrolepiidae,acrolepiidae,113,False,False,0,0,0,None,,,,-,,,,black,acrolepiidae
neighbors-200,wikipedia_sgns_model,0.4577596092,-,True,-,astroblepus,astroblepus,119,False,False,0,0,0,None,,,,-,,,,black,astroblepus
neighbors-200,wikipedia_sgns_model,0.477808691,-,True,-,orthaga,orthaga,160,False,False,0,0,0,None,,,,-,,,,black,orthaga
neighbors-200,wikipedia_sgns_model,0.4370574572,-,True,-,rppells,rppell,125,False,False,0,0,0,None,,,,-,,,,black,rppell
neighbors-200,wikipedia_sgns_model,0.4539110492,-,True,-,ceratophyllus,ceratophyllus,157,False,False,0,0,0,None,,,,-,,,,black,ceratophyllus
neighbors-200,wikipedia_sgns_model,0.4359189357,-,True,-,apalis,apali,160,False,False,0,0,0,None,,,,-,,,,black,apali
neighbors-200,wikipedia_sgns_model,0.4622248002,-,True,-,synuchus,synuchus,164,False,False,0,0,0,None,,,,-,,,,black,synuchus
neighbors-200,wikipedia_sgns_model,0.4515728779,-,True,-,ptychadena,ptychadena,118,False,False,0,0,0,None,,,,-,,,,black,ptychadena
neighbors-200,wikipedia_sgns_model,0.4788669192,-,True,-,nemophora,nemophora,117,False,False,0,0,0,None,,,,-,,,,black,nemophora
neighbors-200,wikipedia_sgns_model,0.443842663,-,True,-,coenagrionidae,coenagrionidae,221,False,False,0,0,0,None,,,,-,,,,black,coenagrionidae
neighbors-200,wikipedia_sgns_model,0.4572965804,-,True,-,parapoynx,parapoynx,118,False,False,0,0,0,None,,,,-,,,,black,parapoynx
neighbors-200,wikipedia_sgns_model,0.4358734393,-,True,-,acalyptris,acalyptris,179,False,False,0,0,0,None,,,,-,,,,black,acalyptris
neighbors-200,wikipedia_sgns_model,0.4492708729,-,True,-,parrotbill,parrotbill,148,False,False,0,0,0,None,,,,-,,,,black,parrotbill
neighbors-200,wikipedia_sgns_model,0.4720974646,-,True,-,jordanoleiopus,jordanoleiopus,111,False,False,0,0,0,None,,,,-,,,,black,jordanoleiopus
neighbors-200,wikipedia_sgns_model,0.4465004838,-,True,-,lindmania,lindmania,103,False,False,0,0,0,None,,,,-,,,,black,lindmania
neighbors-200,wikipedia_sgns_model,0.4375330369,-,True,-,adetus,adetus,158,False,False,0,0,0,None,,,,-,,,,black,adetus
neighbors-200,wikipedia_sgns_model,0.4357430353,-,True,-,frogmouth,frogmouth,175,True,True,0,0,1,1.0,1.0,,,conc,,,,black,frogmouth
neighbors-200,wikipedia_sgns_model,0.5115730434,-,True,-,orthotylus,orthotylus,120,False,False,0,0,0,None,,,,-,,,,black,orthotylus
neighbors-200,wikipedia_sgns_model,0.446001527,-,True,-,lamprosema,lamprosema,173,False,False,0,0,0,None,,,,-,,,,black,lamprosema
neighbors-200,wikipedia_sgns_model,0.4851286549,-,True,-,dichocrocis,dichocrocis,104,False,False,0,0,0,None,,,,-,,,,black,dichocrocis
neighbors-200,wikipedia_sgns_model,0.4659273454,-,True,-,auratonota,auratonota,122,False,False,0,0,0,None,,,,-,,,,black,auratonota
neighbors-200,wikipedia_sgns_model,0.4628304964,-,True,-,hydrelia,hydrelia,136,False,False,0,0,0,None,,,,-,,,,black,hydrelia
neighbors-200,wikipedia_sgns_model,0.4678802453,-,True,-,bacchisa,bacchisa,162,False,False,0,0,0,None,,,,-,,,,black,bacchisa
neighbors-200,wikipedia_sgns_model,0.4826133888,-,True,-,lygropia,lygropia,122,False,False,0,0,0,None,,,,-,,,,black,lygropia
neighbors-200,wikipedia_sgns_model,0.4428704149,-,True,-,obsoletus,obsoletus,107,False,False,0,0,0,None,,,,-,,,,black,obsoletus
neighbors-200,wikipedia_sgns_model,0.4673193622,-,True,-,urgleptes,urglepte,162,False,False,0,0,0,None,,,,-,,,,black,urglepte
neighbors-200,wikipedia_sgns_model,0.466174589,-,True,-,eupogonius,eupogonius,104,False,False,0,0,0,None,,,,-,,,,black,eupogonius
neighbors-200,wikipedia_sgns_model,0.4660040966,-,True,-,latirus,latirus,143,False,False,0,0,0,None,,,,-,,,,black,latirus
neighbors-200,wikipedia_sgns_model,0.4773085412,-,True,-,pycnarmon,pycnarmon,114,False,False,0,0,0,None,,,,-,,,,black,pycnarmon
neighbors-200,wikipedia_sgns_model,0.4869097979,-,True,-,pandemis,pandemis,137,False,False,0,0,0,None,,,,-,,,,black,pandemis
neighbors-200,wikipedia_sgns_model,0.4443989626,-,True,-,kingbird,kingbird,123,True,True,0,0,1,1.0,1.0,,,conc,,,,black,kingbird
neighbors-200,wikipedia_sgns_model,0.4914744678,-,True,-,phostria,phostria,178,False,False,0,0,0,None,,,,-,,,,black,phostria
neighbors-200,wikipedia_sgns_model,0.4466403709,-,True,-,limoniidae,limoniidae,159,False,False,0,0,0,None,,,,-,,,,black,limoniidae
neighbors-200,wikipedia_sgns_model,0.4674973542,-,True,-,cleptometopus,cleptometopus,129,False,False,0,0,0,None,,,,-,,,,black,cleptometopus
neighbors-200,wikipedia_sgns_model,0.5135206,-,True,-,evergestis,evergestis,165,False,False,0,0,0,None,,,,-,,,,black,evergestis
neighbors-200,wikipedia_sgns_model,0.5021530896,-,True,-,sisurcana,sisurcana,104,False,False,0,0,0,None,,,,-,,,,black,sisurcana
neighbors-200,wikipedia_sgns_model,0.4478884419,-,True,-,minivet,minivet,103,False,False,0,0,0,None,,,,-,,,,black,minivet
neighbors-200,wikipedia_sgns_model,0.487274745,-,True,-,hyllisia,hyllisia,145,False,False,0,0,0,None,,,,-,,,,black,hyllisia
neighbors-200,wikipedia_sgns_model,0.4453284757,-,True,-,toucanet,toucanet,113,True,True,0,0,1,1.0,1.0,,,conc,,,,black,toucanet
neighbors-200,wikipedia_sgns_model,0.5700413086,,True,-,trombidium,trombidium,106,False,False,0,0,0,None,,,,-,,,,black,trombidium
neighbors-200,wikipedia_sgns_model,0.4461094208,-,True,-,pycnonotus,pycnonotus,119,False,False,0,0,0,None,,,,-,,,,black,pycnonotus
neighbors-200,wikipedia_sgns_model,0.5336864601,-,True,-,blepharomastix,blepharomastix,171,False,False,0,0,0,None,,,,-,,,,black,blepharomastix
neighbors-200,wikipedia_sgns_model,0.5238602171,-,True,-,endoxyla,endoxyla,128,False,False,0,0,0,None,,,,-,,,,black,endoxyla
neighbors-200,wikipedia_sgns_model,0.4387603669,-,True,-,paridae,paridae,117,True,True,0,0,1,1.0,1.0,,,abs,,,,black,paridae
neighbors-200,wikipedia_sgns_model,0.4370976532,-,True,-,leiothrichidae,leiothrichidae,146,False,False,0,0,0,None,,,,-,,,,black,leiothrichidae
neighbors-200,wikipedia_sgns_model,0.4373273698,-,True,-,thornbill,thornbill,150,True,True,0,0,1,1.0,1.0,,,conc,,,,black,thornbill
neighbors-200,wikipedia_sgns_model,0.4494355174,-,True,-,cuckooshrike,cuckooshrike,184,False,False,0,0,0,None,,,,-,,,,black,cuckooshrike
neighbors-200,wikipedia_sgns_model,0.4434558033,-,True,-,leucogaster,leucogaster,127,False,False,0,0,0,None,,,,-,,,,black,leucogaster
neighbors-200,wikipedia_sgns_model,0.4412241125,-,True,-,aythya,aythya,101,True,True,0,0,1,1.0,1.0,,,abs,,,,black,aythya
neighbors-200,wikipedia_sgns_model,0.4811350286,-,True,-,nectariniidae,nectariniidae,136,False,False,0,0,0,None,,,,-,,,,black,nectariniidae
neighbors-200,wikipedia_sgns_model,0.4520393995,-,True,-,passerellidae,passerellidae,106,False,False,0,0,0,None,,,,-,,,,black,passerellidae
neighbors-200,wikipedia_sgns_model,0.4660100832,-,True,-,puffbird,puffbird,118,True,True,0,0,1,1.0,1.0,,,conc,,,,black,puffbird
red,conceptnet,0.3111203425,-,True,-,balloons,balloon,6121,True,True,4,4,4,0.14285714285714285,0.33458646616541354,homonyms_only_different_pos,,conc,,,,black,balloon
red,conceptnet,0.2104626657,-,True,-,yoyo,yoyo,484,False,False,0,0,0,None,,mon,,-,,,,black,yoyo
is_green,cslb,0.2483033509,-,True,-,fir,fir,7722,True,True,1,0,2,0.19047619047619047,0.19047619047619047,poly,,abs-conc,442,407,,black,fir
is_black,cslb,0.2033459491,-,True,-,recorder,recorder,11384,True,True,3,0,4,0.36363636363636365,0.5185383308953103,poly,non-met,conc,,,,black,recorder
is_green,cslb,0.2777205764,-,True,-,elm,elm,10141,True,True,1,0,2,0.21052631578947367,0.21052631578947367,poly,,abs-conc,579,456,367,black,elm
is_green,cslb,0.2976018963,-,True,-,sycamore,sycamore,3138,True,True,2,0,4,0.19047619047619047,0.517316842831717,poly,non-met,abs-conc,606,369,381,black,sycamore
is_black,mcrae,0.2615003687,-,True,pos-is_black-some,cannon,cannon,29118,True,True,3,0,8,0.09090909090909091,0.31880915244885827,homonyms_only_different_pos,,abs-conc,604,498,,black,cannon
is_green,cslb,0.3351136593,-,True,-,willow,willow,13007,True,True,1,0,2,0.38095238095238093,0.38095238095238093,poly,non-met,conc,589,425,386,black,willow
is_black,cslb,0.3051444692,-,True,-,wand,wand,2909,True,True,1,0,4,0.1111111111111111,0.3416666666666666,mon,,abs-conc,570,381,272,black,wand
is_green,cslb,0.3529237887,-,True,-,pine,pine,42283,True,True,1,0,3,0.19047619047619047,0.19047619047619047,homonyms_only_different_pos,non-met,abs-conc,592,557,,black,pine
is_black,cslb,0.244485921,-,True,-,clarinet,clarinet,9397,True,True,0,0,1,1.0,1.0,mon,,conc,633,464,,black,clarinet
is_black,cslb,0.2671478901,-,True,-,piano,piano,93430,True,True,1,0,4,0.11764705882352941,0.11764705882352941,homonyms_only_different_pos,non-met,abs-conc,615,545,253,black,piano
neighbors-200,wikipedia_sgns_model,0.4806917917,-,True,-,nealcidion,nealcidion,116,False,False,0,0,0,None,,,,-,,,,black,nealcidion
neighbors-200,wikipedia_sgns_model,0.4369596362,-,True,-,forepaws,forepaw,112,True,True,0,0,1,1.0,1.0,,,conc,,,,black,forepaw
neighbors-200,wikipedia_sgns_model,0.4846786304,-,True,-,hindfeet,hindfeet,106,False,False,0,0,0,None,,,,-,,,,black,hindfeet
neighbors-200,wikipedia_sgns_model,0.4807377608,-,True,-,pilocrocis,pilocrocis,128,False,False,0,0,0,None,,,,-,,,,black,pilocrocis
blue,conceptnet,0.2492987146,-,True,-,water,water,586090,True,True,6,12,10,0.18181818181818182,0.349777490025168,homonyms_only_different_pos,non-met,abs-conc,616,641,153,black,water
is_yellow,cslb,0.2870284606,-,True,-,beer,beer,40202,True,True,0,1,1,1.0,1.0,poly,non-met,abs,587,604,,black,beer
is_yellow is_yellow,veale_simile manually_included,0.2371503048,-,True,-,sun,sun,141986,True,True,3,0,7,0.09523809523809523,0.27746996725324896,homonyms_only_different_pos,met non-met,abs-conc-n,617,635,181,black,sun
is_black is_black,cslb manually_included,0.3283357881,-,True,-,coffee,coffee,42783,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,613,625,292,black,coffee
is_black,cslb,0.34035845,-,True,-,cloak,cloak,4920,True,True,1,6,5,0.25,0.38182773109243695,homonyms_only_different_pos,non-met,conc,543,423,,black,cloak
is_black,cslb,0.3745007452,-,True,-,wetsuit,wetsuit,331,False,False,0,0,0,None,,,,-,,,,black,wetsuit
is_green,cslb,0.3181071484,-,True,-,parka,parka,1051,True,True,0,0,1,1.0,1.0,poly,,conc,,,,black,parka
is_black,cslb,0.2786681117,-,True,-,suit,suit,53572,True,True,6,11,10,0.1111111111111111,0.2847771272251591,homonyms_only_different_pos,met non-met,abs-conc,545,543,,black,suit
is_blue is_black,cslb,0.2979141426,-,True,-,jeans,jean,6584,True,True,1,0,2,0.5882352941176471,0.5882352941176471,,non-met,conc,,,,black,jean
blue,conceptnet,0.3411129723,-,True,-,dress,dress,39768,True,True,6,12,21,0.16666666666666666,0.2528561796212629,homonyms_only_different_pos,non-met,conc,595,588,222,black,dress
is_black,cslb,0.3412449282,-,True,-,gown,gown,4847,True,True,1,0,6,0.11764705882352941,0.5196543162719633,poly,non-met,abs-conc,586,515,,black,gown
is_black,cslb,0.3414058395,-,True,-,stockings,stocking,3531,True,True,1,0,9,0.1111111111111111,0.44884559884559877,poly,non-met,abs-conc,,,,black,stocking
is_red is_black is_red is_black,cslb manually_included,0.3690798936,-,True,-,hair,hair,67185,True,True,3,0,6,0.14285714285714285,0.32979853479853477,poly,non-met,abs-conc,583,575,,black,hair
is_black,cslb,0.3704931065,-,True,-,tights,tight,1030,True,False,5,0,16,None,,homonyms_only_different_pos,met non-met,-,,,,black,tight
is_black,mcrae,0.394556632,-,True,pos-is_black-some,boots,boot,14607,True,True,5,20,9,0.08695652173913043,0.24106151907214085,homonyms_also_same_pos,met non-met,abs-conc,,,,black,boot
red,conceptnet,0.3373452209,-,True,-,clothing,clothing,47373,True,True,0,0,4,0.2,0.21666666666666667,mon,non-met,conc,570,614,,black,clothing
green,conceptnet,0.3010003845,-,True,-,glass,glass,102855,True,True,5,7,12,0.09523809523809523,0.28231416339163223,poly,non-met,abs-conc,635,611,,black,glass
is_red,veale_simile,0.3045751865,-,True,-,flame,flame,16929,True,True,2,4,4,0.14285714285714285,0.1865079365079365,homonyms_only_different_pos,non-met,conc,582,551,261,black,flame
is_black is_black,veale_simile manually_included,0.2310487157,-,True,-,coal,coal,87631,True,True,2,3,5,0.18181818181818182,0.25441919191919193,homonyms_only_different_pos,,conc,584,513,278,black,coal
green,conceptnet,0.321068405,-,True,-,vegetables,vegetable,17635,True,True,1,0,2,0.23529411764705882,0.23529411764705882,homonyms_only_different_pos,non-met,conc,,,,black,vegetable
is_black,veale_simile,0.3170312025,-,True,-,pot,pot,16449,True,True,4,0,10,0.09523809523809523,0.2560487206578537,homonyms_only_different_pos,non-met,abs-conc,584,577,217,black,pot
is_yellow yellow,cslb conceptnet,0.3496701402,-,True,-,butter,butter,11341,True,True,1,0,3,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,618,615,206,black,butter
is_black,veale_simile,0.3385174146,-,True,-,oven,oven,5535,True,True,0,0,1,1.0,1.0,poly,non-met,conc,593,577,236,black,oven
is_green,mcrae,0.3848311159,-,True,neg-is_green-some,bottle,bottle,18995,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,591,591,,black,bottle
blue,conceptnet,0.1048594944,3,False,-,world,world,1622378,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,532,607,,black,world
is_black,cslb,0.2000156083,-,True,-,newspaper,newspaper,157687,True,True,1,5,4,0.1,0.24847494553376906,poly,non-met,abs-conc,576,641,292,black,newspaper
is_black,cslb,0.1722171679,-,True,-,football,football,719207,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,584,565,233,black,football
is_blue,mcrae,0.2657030389,-,True,neg-is_blue-all,bluejay,bluejay,102,False,False,0,0,0,None,,,,-,,,,black,bluejay
