categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
vehicle,wn_hypernym,0.1064445815,3,False,-,landau,landau,4139,True,True,1,0,2,0.38095238095238093,0.38095238095238093,mon,,conc-n,,,,fly,landau
vehicle,wn_hypernym,0.1480638653,-,True,-,gig,gig,11560,True,True,4,0,6,0.08695652173913043,0.46003692311836064,homonyms_also_same_pos,non-met,abs-conc,525,425,564,fly,gig
vehicle,wn_hypernym,0.2029628126,-,True,-,battleship,battleship,11860,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,battleship
vehicle,wn_hypernym,0.1712675936,-,True,-,tender,tender,19829,True,True,10,12,18,0.10526315789473684,0.31194043946240935,homonyms_also_same_pos,,abs-conc,,510,,fly,tender
mammal vehicle,wn_hypernym,0.3373299349,-,True,-,cat,cat,46606,True,True,3,3,10,0.08,0.33081598365574033,poly,met non-met,abs-conc,615,582,,fly,cat
vehicle,wn_hypernym,0.1075665781,3,False,-,coach,coach,315571,True,True,4,10,7,0.14285714285714285,0.45864094299709035,homonyms_only_different_pos,met non-met,conc,561,509,314,fly,coach
vehicle,wn_hypernym,0.126156764,-,True,-,van,van,186143,True,True,2,0,5,0.09523809523809523,0.32264768255480325,homonyms_also_same_pos,non-met,abs-conc,606,542,267,fly,van
vehicle,wn_hypernym,0.178668552,-,True,-,compact,compact,31381,True,True,4,0,10,0.1,0.26668741570702353,homonyms_also_same_pos,non-met,abs-conc,441,518,,fly,compact
vehicle,wn_hypernym,0.1177424166,-,True,-,tandem,tandem,9834,True,True,1,0,3,0.125,0.125,homonyms_only_different_pos,met,abs-conc,,,,fly,tandem
vehicle,wn_hypernym,0.1729873776,-,True,-,pushcart,pushcart,790,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,pushcart
mammal vehicle,wn_hypernym,0.167905625,-,True,-,hackney,hackney,5259,True,True,1,0,2,0.2857142857142857,0.2857142857142857,poly,non-met,conc,,,,fly,hackney
vehicle,wn_hypernym,0.3840572324,-,True,-,amphibian,amphibian,2910,True,True,1,0,4,0.34782608695652173,0.4562594893029676,poly,,conc,,,,fly,amphibian
vehicle,wn_hypernym,0.2267875218,-,True,-,warship,warship,7717,True,True,0,0,1,0.9166666666666666,0.9166666666666666,mon,non-met,conc,,,,fly,warship
vehicle,wn_hypernym,0.1966440439,-,True,-,vessel,vessel,58095,True,True,3,0,3,0.2222222222222222,0.3796296296296296,poly,non-met,conc,571,461,400,fly,vessel
vehicle,wn_hypernym,0.1057444918,3,False,-,shay,shay,2460,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,shay
vehicle,wn_hypernym,0.1895090121,-,True,-,equipage,equipage,145,True,True,2,0,2,0.6666666666666666,0.6666666666666666,mon,,conc,,,,fly,equipage
vehicle,wn_hypernym,0.2009401638,-,True,-,carrier,carrier,52346,True,True,3,14,11,0.10526315789473684,0.3638429550560144,poly,met,abs-conc,,,,fly,carrier
vehicle,wn_hypernym,0.1789388341,-,True,-,flat,flat,83865,True,True,17,0,24,0.10526315789473684,0.37839333500545347,homonyms_also_same_pos,met non-met,abs-conc,,,,fly,flat
vehicle,wn_hypernym,0.1631111492,-,True,-,rig,rig,7331,True,True,7,5,11,0.08695652173913043,0.3115404466636874,homonyms_also_same_pos,non-met,abs-conc,,,,fly,rig
vehicle,wn_hypernym,0.251921331,-,True,-,trawler,trawler,2180,True,True,1,0,2,0.34782608695652173,0.34782608695652173,mon,,conc,,,,fly,trawler
vehicle,wn_hypernym,0.1421260056,-,True,-,panzer,panzer,11347,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,panzer
mammal,wn_hypernym,0.260151365,-,True,-,packhorse,packhorse,393,True,True,0,0,1,0.9411764705882353,0.9411764705882353,,,conc,,,,fly,packhorse
vehicle,wn_hypernym,0.2212710009,-,True,-,limber,limber,481,True,True,3,0,6,0.2222222222222222,0.2222222222222222,homonyms_only_different_pos,,conc,,,,fly,limber
vehicle,wn_hypernym,0.1394329284,-,True,-,dray,dray,389,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,dray
vehicle vehicle,wn_hypernym manually_included,0.2136012632,-,True,-,ship,ship,244709,True,True,2,7,6,0.25,0.27976190476190477,homonyms_only_different_pos,non-met,conc,615,553,249,fly,ship
vehicle,wn_hypernym,0.1798885395,-,True,-,wrecker,wrecker,434,True,True,1,0,3,0.3333333333333333,0.4141414141414141,poly,,conc,,,,fly,wrecker
vehicle,wn_hypernym,0.2831161079,-,True,-,schooner,schooner,8164,True,True,2,0,2,0.5714285714285714,0.5714285714285714,poly,non-met,conc,,,,fly,schooner
fish vehicle,wn_hypernym,0.15003446,-,True,-,sleeper,sleeper,4730,True,True,5,0,9,0.07407407407407407,0.37959796475104357,poly,,abs-conc,,,,fly,sleeper
vehicle,wn_hypernym,0.1439306787,-,True,-,tipper,tipper,480,True,True,2,0,2,0.34782608695652173,0.34782608695652173,,,conc,,,,fly,tipper
vehicle,wn_hypernym,0.1468115458,-,True,-,pram,pram,686,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,fly,pram
mammal,wn_hypernym,0.1693626837,-,True,-,wheeler,wheeler,14696,True,True,2,0,5,0.4,0.4759997274090228,,non-met,conc-n,,,,fly,wheeler
fly vehicle,wn_hypernym conceptnet,0.1213152825,-,True,-,machine,machine,130531,True,True,5,5,8,0.11764705882352941,0.34776627955807515,homonyms_only_different_pos,met non-met,abs-conc,578,549,,fly,machine
vehicle,wn_hypernym,0.23351465,-,True,-,dinky,dinky,703,True,True,1,0,3,None,,poly,,conc,,,,fly,dinky
vehicle,wn_hypernym,0.2164604051,-,True,-,yacht,yacht,18203,True,True,0,0,2,None,,poly,non-met,conc,606,464,363,fly,yacht
vehicle,wn_hypernym,0.1791674272,-,True,-,scrambler,scrambler,436,True,True,2,0,3,0.36363636363636365,0.4520391888812941,,,conc,,,,fly,scrambler
vehicle,wn_hypernym,0.1997189592,-,True,-,freighter,freighter,4679,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,freighter
vehicle,wn_hypernym,0.1562538247,-,True,-,chariot,chariot,5733,True,True,3,0,4,0.2222222222222222,0.5458937198067633,mon,,conc,,,,fly,chariot
vehicle,wn_hypernym,0.1999331621,-,True,-,doodlebug,doodlebug,132,True,True,2,0,3,0.38095238095238093,0.48253968253968255,mon,,conc,,,,fly,doodlebug
vehicle,wn_hypernym,0.2211254712,-,True,-,oxcart,oxcart,167,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,oxcart
vehicle,wn_hypernym,0.1543424892,-,True,-,transporter,transporter,4261,True,True,1,7,3,0.08695652173913043,0.24254972081059034,mon,,abs-conc,,,,fly,transporter
vehicle,wn_hypernym,0.1292532716,-,True,-,tank,tank,77579,True,True,6,9,8,0.11764705882352941,0.3673233715029381,poly,non-met,abs-conc,581,511,,fly,tank
vehicle,wn_hypernym,0.1874789539,-,True,-,bookmobile,bookmobile,400,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,bookmobile
vehicle,wn_hypernym,0.1993470491,-,True,-,tugboat,tugboat,1657,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,tugboat
vehicle,wn_hypernym,0.1800521998,-,True,-,camper,camper,1661,True,True,1,3,2,0.38095238095238093,0.38095238095238093,poly,,conc,,,,fly,camper
vehicle,wn_hypernym,0.1815762625,-,True,-,wheelbarrow,wheelbarrow,537,True,True,0,0,2,None,,mon,,conc,,,,fly,wheelbarrow
vehicle,wn_hypernym,0.1746805239,-,True,-,caravan,caravan,8094,True,True,2,0,3,0.1111111111111111,0.1111111111111111,poly,non-met,abs-conc,539,304,,fly,caravan
vehicle,wn_hypernym,0.1901287762,-,True,-,brougham,brougham,1622,True,True,1,0,2,0.6153846153846154,0.6153846153846154,mon,,conc,,,,fly,brougham
vehicle,wn_hypernym,0.1920867004,-,True,-,dozer,dozer,302,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,dozer
vehicle,wn_hypernym,0.1673697618,-,True,-,sulky,sulky,232,True,True,1,0,4,None,,homonyms_only_different_pos,,conc,,,,fly,sulky
vehicle,wn_hypernym,0.2148183108,-,True,-,sleigh,sleigh,1511,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,613,531,,fly,sleigh
vehicle,wn_hypernym,0.1700172767,-,True,-,handcart,handcart,212,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,handcart
vehicle,wn_hypernym,0.1666922528,-,True,-,toboggan,toboggan,584,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,fly,toboggan
vehicle,wn_hypernym,0.2017954306,-,True,-,stroller,stroller,306,True,True,2,0,2,0.42105263157894735,0.42105263157894735,poly,,conc,,,,fly,stroller
vehicle,wn_hypernym,0.1296507909,-,True,-,chaise,chaise,431,True,True,2,0,2,0.5454545454545454,0.5454545454545454,mon,,conc,,,,fly,chaise
vehicle,wn_hypernym,0.126447388,-,True,-,electric,electric,129475,True,True,1,0,4,None,,poly,met non-met,conc,,,,fly,electric
vehicle,wn_hypernym,0.1579301779,-,True,-,diner,diner,5485,True,True,2,4,3,0.36363636363636365,0.4212121212121212,poly,,conc,515,442,444,fly,diner
vehicle,wn_hypernym,0.2013470814,-,True,-,pedicab,pedicab,122,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,pedicab
vehicle,wn_hypernym,0.2034467277,-,True,-,cruiser,cruiser,22117,True,True,2,0,3,0.6153846153846154,0.6837606837606837,poly,,conc,571,490,,fly,cruiser
vehicle,wn_hypernym,0.1982005312,-,True,-,boxcar,boxcar,888,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,boxcar
vehicle,wn_hypernym,0.1606380392,-,True,-,unicycle,unicycle,352,True,True,0,0,2,None,,,,conc,,,,fly,unicycle
vehicle,wn_hypernym,0.1162761069,3,False,-,horsecar,horsecar,311,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,horsecar
vehicle,wn_hypernym,0.1878811491,-,True,-,gondola,gondola,2422,True,True,2,0,3,0.45454545454545453,0.5324675324675324,poly,,conc,606,291,508,fly,gondola
vehicle,wn_hypernym,0.1639488913,-,True,-,waggon,waggon,429,True,True,0,0,2,0.6956521739130435,0.6956521739130435,poly,,conc,,,,fly,waggon
vehicle,wn_hypernym,0.1296797896,-,True,-,limo,limo,1015,True,True,0,0,1,1.0,1.0,,non-met,conc,,,,fly,limo
vehicle,wn_hypernym,0.1762301569,-,True,-,skateboard,skateboard,2363,True,True,0,0,2,None,,mon,,conc,,,,fly,skateboard
vehicle,wn_hypernym,0.1590314711,-,True,-,bulldozer,bulldozer,1297,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,bulldozer
vehicle,wn_hypernym,0.1978502152,-,True,-,hansom,hansom,366,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,hansom
vehicle,wn_hypernym,0.0686351123,3,False,-,auto,auto,35612,True,True,0,1,1,1.0,1.0,mon,,conc,,,,fly,auto
vehicle,wn_hypernym,0.1190530778,-,True,-,dumper,dumper,145,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,dumper
vehicle,wn_hypernym,0.2491034549,-,True,-,phaeton,phaeton,743,True,True,0,0,1,1.0,1.0,mon,,conc,383,132,689,fly,phaeton
does_fly vehicle,cslb wn_hypernym,0.2413167376,-,True,-,aeroplane,aeroplane,3586,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,aeroplane
vehicle,wn_hypernym,0.1718339733,-,True,-,sled,sl,3179,True,True,0,0,1,1.0,1.0,,,n,,477,,fly,sl
vehicle,wn_hypernym,0.2142901441,-,True,-,velocipede,velocipede,248,True,True,1,0,2,0.7619047619047619,0.7619047619047619,poly,,conc,,,,fly,velocipede
vehicle,wn_hypernym,0.1880833591,-,True,-,caboose,caboose,915,True,True,2,0,2,0.5,0.5,poly,,conc,,,,fly,caboose
vehicle,wn_hypernym,0.1799782999,-,True,-,snowplow,snowplow,248,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,snowplow
vehicle,wn_hypernym,0.2151818201,-,True,-,subcompact,subcompact,597,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,subcompact
vehicle,wn_hypernym,0.1781494194,-,True,-,pusher,pusher,2935,True,True,2,0,5,0.36363636363636365,0.46039188881294146,poly,non-met,conc,,,,fly,pusher
vehicle,wn_hypernym,0.1235466509,-,True,-,ambulance,ambulance,15418,True,True,0,0,1,1.0,1.0,mon,non-met,conc,595,499,,fly,ambulance
vehicle,wn_hypernym,0.1964376291,-,True,-,coupe,coupe,9247,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,coupe
vehicle,wn_hypernym,0.1618520753,-,True,-,streetcar,streetcar,8724,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,streetcar
vehicle,wn_hypernym,0.2631549038,-,True,-,racer,racer,12970,True,True,2,0,4,0.2,0.34199874199874203,mon,,conc,,,,fly,racer
vehicle,wn_hypernym,0.1870431246,-,True,-,hearse,hearse,1079,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,hearse
vehicle vehicle,wn_hypernym manually_included,0.2284586939,-,True,-,boat,boat,102356,True,True,1,0,3,0.6,0.6,homonyms_only_different_pos,non-met,conc,637,584,,fly,boat
vehicle,wn_hypernym,0.178529128,-,True,-,runabout,runabout,684,True,True,0,0,1,1.0,1.0,,non-met,conc,,,,fly,runabout
vehicle,wn_hypernym,0.2461740446,-,True,-,shunter,shunter,432,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,shunter
vehicle,wn_hypernym,0.1933786559,-,True,-,stagecoach,stagecoach,6249,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,stagecoach
vehicle,wn_hypernym,0.1416355353,-,True,-,cart,cart,10134,True,True,2,0,4,0.25,0.5059523809523809,homonyms_only_different_pos,,conc,576,454,258,fly,cart
vehicle,wn_hypernym,0.2268250897,-,True,-,jalopy,jalopy,110,True,True,0,0,1,0.9230769230769231,0.9230769230769231,mon,,abs,,,,fly,jalopy
vehicle,wn_hypernym,0.2103263455,-,True,-,trike,trike,531,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,trike
vehicle,wn_hypernym,0.1680996229,-,True,-,forklift,forklift,720,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,forklift
vehicle,wn_hypernym,0.1029444477,3,False,-,flatbed,flatbed,671,True,True,1,0,2,0.47619047619047616,0.47619047619047616,,,conc,,,,fly,flatbed
vehicle,wn_hypernym,0.1177602082,-,True,-,moped,mop,685,True,True,1,0,3,0.2222222222222222,0.2222222222222222,homonyms_only_different_pos,met,conc,,,,fly,mop
vehicle,wn_hypernym,0.1765064367,-,True,-,cabriolet,cabriolet,1063,True,True,0,0,1,1.0,1.0,poly,,conc,,,,fly,cabriolet
vehicle,wn_hypernym,0.1856813836,-,True,-,bogie,bogie,2489,True,True,1,0,2,0.09523809523809523,0.09523809523809523,poly,,abs-conc,,,,fly,bogie
fly vehicle,wn_hypernym conceptnet,0.2013946942,-,True,-,airplane,airplane,13753,True,True,0,1,1,1.0,1.0,mon,,conc,,,,fly,airplane
vehicle,wn_hypernym,0.1668644863,-,True,-,snowmobile,snowmobile,1250,True,True,0,0,2,None,,,,conc,,,,fly,snowmobile
vehicle,wn_hypernym,0.1735695903,-,True,-,minivan,minivan,863,True,True,0,0,1,0.9333333333333333,0.9333333333333333,,,conc,,,,fly,minivan
vehicle,wn_hypernym,0.226041129,-,True,-,roadster,roadster,2428,True,True,1,0,2,0.64,0.64,mon,,conc,,,,fly,roadster
vehicle,wn_hypernym,0.1916716415,-,True,-,motorbike,motorbike,1918,True,True,0,0,2,None,,poly,,conc,,,,fly,motorbike
vehicle,wn_hypernym,0.1481373352,-,True,-,taxicab,taxicab,1186,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,taxicab
vehicle,wn_hypernym,0.144934052,-,True,-,rickshaw,rickshaw,1219,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,rickshaw
vehicle,wn_hypernym,0.2097242352,-,True,-,tourer,tourer,1031,True,True,1,0,2,0.38095238095238093,0.38095238095238093,,,conc,,,,fly,tourer
vehicle,wn_hypernym,0.1598345827,-,True,-,taxi,taxi,18419,True,True,2,0,3,0.25,0.25,homonyms_only_different_pos,non-met,conc,,,,fly,taxi
vehicle,wn_hypernym,0.1491612966,-,True,-,tramcar,tramcar,445,True,True,0,0,2,0.7272727272727273,0.7272727272727273,,,conc,,,,fly,tramcar
vehicle,wn_hypernym,0.1723461927,-,True,-,minicab,minicab,152,True,True,0,0,1,1.0,1.0,,non-met,conc,,,,fly,minicab
vehicle,wn_hypernym,0.2044404225,-,True,-,locomotive,locomotive,40837,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,405,,fly,locomotive
vehicle,wn_hypernym,0.1870195985,-,True,-,engine,engine,214978,True,True,2,0,4,0.2857142857142857,0.474590321958743,poly,non-met,conc,586,543,,fly,engine
vehicle,wn_hypernym,0.1839988768,-,True,-,buggy,buggy,2399,True,True,2,0,3,None,,poly,non-met,conc,,,,fly,buggy
vehicle,wn_hypernym,0.2318676063,-,True,-,tricycle,tricycle,3090,True,True,0,0,1,1.0,1.0,mon,,conc,,436,,fly,tricycle
vehicle,wn_hypernym,0.1986065861,-,True,-,jeep,jeep,5546,True,True,0,0,1,1.0,1.0,mon,,conc,622,564,,fly,jeep
vehicle,wn_hypernym,0.1389122998,-,True,-,bus,bus,129573,True,True,4,4,7,0.10526315789473684,0.33351687299055727,homonyms_only_different_pos,non-met,abs-conc,,,,fly,bus
vehicle,wn_hypernym,0.1577403414,-,True,-,tram,tram,19589,True,True,2,0,4,0.7272727272727273,0.733652312599681,mon,non-met,conc,,,,fly,tram
vehicle,wn_hypernym,0.1667692457,-,True,-,convertible,convertible,5706,True,True,3,0,6,0.09523809523809523,0.23899240855762593,homonyms_only_different_pos,,abs-conc,,,,fly,convertible
vehicle,wn_hypernym,0.1447542002,-,True,-,sedan,sedan,10540,True,True,2,0,2,0.6363636363636364,0.6363636363636364,mon,,conc,,,,fly,sedan
vehicle,wn_hypernym,0.2197705592,-,True,-,hatchback,hatchback,3175,True,True,1,0,2,0.4166666666666667,0.4166666666666667,mon,,conc,,,,fly,hatchback
vehicle,wn_hypernym,0.2177762461,-,True,-,hardtop,hardtop,2019,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,hardtop
vehicle,wn_hypernym,0.1908648888,-,True,-,saloon,saloon,10441,True,True,1,0,3,0.47619047619047616,0.5396825396825397,poly,non-met,conc,575,381,,fly,saloon
vehicle,wn_hypernym,0.2109000673,-,True,-,flatcar,flatcar,163,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,flatcar
bird vehicle,wn_hypernym,0.1731102626,-,True,-,scooter,scooter,3312,True,True,1,0,5,0.27586206896551724,0.5760605570230759,poly,,conc,565,468,,fly,scooter
vehicle,wn_hypernym,0.1768304791,-,True,-,railcar,railcar,1919,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,railcar
vehicle,wn_hypernym,0.1676317718,-,True,-,trolley,trolley,7854,True,True,0,0,1,1.0,1.0,poly,non-met,conc,579,449,,fly,trolley
vehicle,wn_hypernym,0.134494404,-,True,-,lorry,lorry,2714,True,True,1,0,2,0.6666666666666666,0.6666666666666666,mon,non-met,conc,420,198,,fly,lorry
vehicle,wn_hypernym,0.1502794007,-,True,-,trailer,trailer,22133,True,True,3,6,4,0.125,0.3407442216652743,poly,,abs-conc,597,528,,fly,trailer
vehicle,wn_hypernym,0.150639941,-,True,-,cab,cab,14857,True,True,2,0,4,0.45454545454545453,0.5235786435786435,poly,non-met,conc,,,,fly,cab
vehicle,wn_hypernym,0.1846946132,-,True,-,tractor,tractor,9778,True,True,1,0,2,0.8333333333333334,0.8333333333333334,mon,non-met,conc,590,518,,fly,tractor
vehicle,wn_hypernym,0.1551548227,-,True,-,wheel,wheel,61751,True,True,3,4,11,0.10526315789473684,0.4312622680355737,homonyms_only_different_pos,met non-met,abs-conc,573,566,,fly,wheel
vehicle,wn_hypernym,0.1102141143,3,False,-,automobile,automobile,29782,True,True,0,1,2,None,,mon,,conc,607,456,483,fly,automobile
vehicle,wn_hypernym,0.1620999224,-,True,-,bike,bike,24297,True,True,1,0,3,0.7272727272727273,0.7272727272727273,mon,,conc,,,,fly,bike
vehicle,wn_hypernym,0.1396800225,-,True,-,carriage,carriage,20835,True,True,3,0,5,0.125,0.46975734791524265,poly,,abs-conc,576,436,367,fly,carriage
vehicle,wn_hypernym,0.12688763,-,True,-,bicycle,bicycle,26044,True,True,0,1,2,None,,homonyms_only_different_pos,,conc,,,,fly,bicycle
vehicle,wn_hypernym,0.1777207698,-,True,-,pickup,pickup,7753,True,True,5,0,9,0.08695652173913043,0.2743248055419949,,,abs-conc,,,,fly,pickup
vehicle,wn_hypernym,0.1486690647,-,True,-,limousine,limousine,2816,True,True,0,0,1,1.0,1.0,mon,,conc,624,505,,fly,limousine
vehicle,wn_hypernym,0.2016878872,-,True,-,motorcar,motorcar,352,True,True,0,0,1,1.0,1.0,mon,,conc,,,,fly,motorcar
vehicle,wn_hypernym,0.148856065,-,True,-,motorcycle,motorcycle,28347,True,True,0,1,2,None,,mon,,conc,,,,fly,motorcycle
vehicle,wn_hypernym,0.1534231161,-,True,-,wagon,wagon,20104,True,True,1,0,5,0.4,0.6160505127553181,,non-met,conc-n,,443,,fly,wagon
vehicle,wn_hypernym,0.1482914931,-,True,-,vehicle,vehicle,104369,True,True,2,5,4,0.3076923076923077,0.4683048433048433,poly,non-met,conc,558,534,,fly,vehicle
vehicle,wn_hypernym,0.1536621365,-,True,-,truck,truck,46100,True,True,1,9,3,0.6956521739130435,0.6956521739130435,homonyms_also_same_pos,,conc,595,620,,fly,truck
vehicle vehicle,wn_hypernym manually_included,0.1459878432,-,True,-,car,car,294557,True,True,1,4,5,0.47619047619047616,0.6434791524265209,poly,non-met,conc,622,634,197,fly,car
bird,wn_hypernym,0.1175997683,1,True,-,ern,ern,1499,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,ern
bird,wn_hypernym,0.1247298743,-,True,-,mina,mina,4861,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,mina
bird,wn_hypernym,0.1283964532,-,True,-,pen,pen,27842,True,True,4,0,6,0.3333333333333333,0.5124242424242424,homonyms_also_same_pos,non-met,conc,571,554,,fly,pen
bird,wn_hypernym,0.1484443611,-,True,-,daw,daw,1623,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,daw
bird,wn_hypernym,0.1435208863,-,True,-,reeve,reeve,4372,True,True,1,3,4,0.6666666666666666,0.6666666666666666,poly,,conc,,,,fly,reeve
bird,wn_hypernym,0.1549419013,-,True,-,poll,poll,38672,True,True,5,4,9,0.09090909090909091,0.22500137241985066,homonyms_only_different_pos,non-met,abs-conc,429,453,,fly,poll
bird,wn_hypernym,0.1514877477,-,True,-,stint,stint,22481,True,True,3,0,5,0.08,0.16405080213903744,homonyms_only_different_pos,non-met,abs-conc,,,,fly,stint
bird,wn_hypernym,0.1561630083,-,True,-,cardinal,cardinal,44384,True,True,3,0,6,0.08695652173913043,0.24967793880837355,homonyms_only_different_pos,non-met,abs-conc,600,451,,fly,cardinal
bird,wn_hypernym,0.1704416926,-,True,-,martin,martin,166132,True,True,1,1,5,0.4444444444444444,0.5198825715347455,mon,non-met,conc-n,,,,fly,martin
bird,wn_hypernym,0.1504671618,-,True,-,kaki,kaki,650,True,True,1,0,2,0.41379310344827586,0.41379310344827586,,,conc,,,,fly,kaki
bird,wn_hypernym,0.1696174221,-,True,-,ani,ani,3284,True,True,0,0,1,1.0,1.0,,,conc,,,,fly,ani
bird,wn_hypernym,0.1660408509,-,True,-,homer,homer,19548,True,True,3,0,6,0.07692307692307693,0.2335778841041999,,,abs-conc-n,,,,fly,homer
bird,wn_hypernym,0.1709417192,-,True,-,gosling,gosl,1492,False,False,0,0,0,None,,,,-,,,,fly,gosl
