categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
wheel,wn_parts,0.0506268185,3,False,-,technical,technical,129845,True,True,2,0,7,0.1,0.1,poly,met non-met,abs-conc,,,,wings,technical
wheel,wn_parts,0.0823545856,3,False,-,ordinary,ordinary,43226,True,True,5,0,7,0.11764705882352941,0.3112510528686999,poly,non-met,abs-conc,,584,,wings,ordinary
wheel,wn_parts,0.1455226221,-,True,-,clarence,clarence,15386,True,True,0,0,1,1.0,1.0,,,conc,,,,wings,clarence
wheel,wn_parts,0.0808870207,3,False,-,berlin,berlin,119142,True,True,0,1,3,0.25,0.27285395763656634,,met non-met,conc-n,,,,wings,berlin
wheel,wn_parts,0.0795127408,3,False,-,semi,semi,128224,True,True,3,0,3,0.1,0.28467023172905526,,,abs-conc,,,,wings,semi
wheel,wn_parts,0.1447435553,-,True,-,smoker,smoker,2007,True,True,2,0,3,0.10526315789473684,0.20651629072681701,poly,,abs-conc,,,,wings,smoker
wheel,wn_parts,0.1560729886,-,True,-,heap,heap,4710,True,True,3,3,6,0.2222222222222222,0.27524790024790025,homonyms_only_different_pos,met non-met,abs,485,519,319,wings,heap
wheel,wn_parts,0.1625708113,-,True,-,barrow,barrow,12469,True,True,2,0,3,0.125,0.2744708994708995,homonyms_also_same_pos,,abs-conc,,,,wings,barrow
wheel,wn_parts,0.1745188183,-,True,-,stanhope,stanhope,3277,True,True,0,0,1,1.0,1.0,,,conc,,,,wings,stanhope
wheel,wn_parts,0.1163497242,3,False,-,troika,troika,909,True,True,2,0,3,0.10526315789473684,0.15350877192982457,poly,,abs-conc,,,,wings,troika
wheel,wn_parts,0.1734669924,-,True,-,surrey,surrey,28096,True,True,1,0,2,0.3333333333333333,0.3333333333333333,mon,,conc-n,,,,wings,surrey
wheel,wn_parts,0.1633024458,-,True,-,wain,wain,760,True,True,1,0,3,0.4,0.4470588235294118,mon,,conc-n,,,,wings,wain
wheel,wn_parts,0.0836509006,3,False,-,stage,stage,313237,True,True,5,14,10,0.09090909090909091,0.24308009138531178,homonyms_only_different_pos,met non-met,abs-conc,,,,wings,stage
wheel,wn_parts,0.1412917997,-,True,-,hack,hack,4947,True,True,6,7,16,0.2,0.36702274841980215,homonyms_also_same_pos,met,conc,,,,wings,hack
wheel,wn_parts,0.1147427494,3,False,-,cycle,cycle,79050,True,True,6,3,11,0.11764705882352941,0.2878252074722663,homonyms_only_different_pos,met,abs-conc,,,,wings,cycle
