categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
is_green is_yellow is_blue,cslb mcrae,0.4030119221,-,True,pos-is_blue-some,budgie,budgie,511,True,True,0,0,1,1.0,1.0,,non-met,conc,,,,blue,budgie
is_black,cslb,0.26793687,-,True,-,flea,flea,4170,True,True,0,0,1,0.9090909090909091,0.9090909090909091,poly,,conc,625,515,,blue,flea
is_red,cslb,0.2516186469,-,True,-,robin,robin,49512,True,True,1,0,2,0.9285714285714286,0.9285714285714286,poly,non-met,conc,637,487,233,blue,robin
neighbors-200,wikipedia_sgns_model,0.410623418,-,True,-,blue,blue,248575,True,True,5,0,16,0.09090909090909091,0.20824524387107313,homonyms_only_different_pos,non-met,abs-conc,459,593,,blue,blue
is_yellow,cslb,0.2599243492,-,True,-,locust,locust,3699,True,True,2,0,3,0.18181818181818182,0.29078149920255186,poly,,abs-conc,,,,blue,locust
is_red,veale_simile,0.3024342594,-,True,-,rooster,rooster,4014,True,True,0,0,1,1.0,1.0,mon,,conc,,385,,blue,rooster
neighbors-200,wikipedia_sgns_model,0.3967133649,-,True,-,peacocks,peacock,1449,True,True,1,0,2,0.5185185185185185,0.5185185185185185,poly,,conc,,,,blue,peacock
is_green is_blue,cslb,0.404438547,-,True,-,peacock,peacock,7844,True,True,1,0,2,0.5185185185185185,0.5185185185185185,poly,,conc,,,,blue,peacock
is_yellow is_black,cslb,0.2913408561,-,True,-,hornet,hornet,4886,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,hornet
is_black,cslb,0.2780042574,-,True,-,cockroach,cockroach,1151,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,cockroach
is_black is_red,cslb,0.3142447472,-,True,-,ladybird,ladybird,634,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,ladybird
is_black,cslb,0.2876380865,-,True,-,housefly,housefly,135,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,housefly
is_black,veale_simile,0.308290037,-,True,-,bat,bat,33122,True,True,4,15,10,0.1,0.3531565656565657,homonyms_also_same_pos,,abs-conc,564,514,,blue,bat
is_yellow is_black,cslb,0.298839526,-,True,-,bee,bee,20452,True,True,2,0,2,0.10526315789473684,0.10526315789473684,poly,,abs-conc,597,554,,blue,bee
is_black,veale_simile,0.3070363673,-,True,-,crow,crow,15515,True,True,4,3,9,0.09090909090909091,0.21977103277412874,homonyms_also_same_pos,,abs-conc-n,590,490,308,blue,crow
is_black,cslb,0.3647852429,-,True,-,penguin,penguin,10664,True,True,0,0,1,1.0,1.0,mon,,conc,,360,,blue,penguin
is_black,cslb veale_simile,0.3670476036,-,True,-,raven,raven,11726,True,True,1,0,5,0.2222222222222222,0.2943121693121693,poly,,conc,,,,blue,raven
is_black is_red,cslb mcrae,0.3080568702,-,True,neg-is_red-some,ant,ant,12917,True,True,0,0,1,1.0,1.0,mon,,conc,604,511,,blue,ant
is_red,cslb,0.3756925451,-,True,-,crab,crab,8586,True,True,3,0,11,0.09090909090909091,0.30423533066778,homonyms_also_same_pos,,abs-conc-n,626,433,292,blue,crab
neighbors-200,wikipedia_sgns_model,0.401811996,-,True,-,crabs,crab,6017,True,True,3,0,11,0.09090909090909091,0.30423533066778,homonyms_also_same_pos,,abs-conc-n,,,,blue,crab
is_yellow is_black,cslb,0.3086198107,-,True,-,wasp,wasp,7822,True,True,1,0,2,0.5714285714285714,0.5714285714285714,mon,,conc,,,,blue,wasp
neighbors-200,wikipedia_sgns_model,0.427258666,-,True,-,flamingoes,flamingo,175,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,flamingo
is_green,cslb,0.3136953217,-,True,-,grasshopper,grasshopper,2771,True,True,1,0,2,0.18181818181818182,0.18181818181818182,poly,non-met,abs-conc,660,507,,blue,grasshopper
neighbors-200,wikipedia_sgns_model,0.4149737499,-,True,-,bluebird,bluebird,2342,True,True,1,0,2,0.8888888888888888,0.8888888888888888,mon,,conc,,,,blue,bluebird
is_black,mcrae,0.3479399946,-,True,neg-is_black-all,blackbird,blackbird,2439,True,True,2,0,2,0.8571428571428571,0.8571428571428571,mon,,conc,,,,blue,blackbird
green,conceptnet,0.3492291941,-,True,-,insects,insect,27961,True,True,1,0,2,0.6,0.6,poly,,conc,,,,blue,insect
neighbors-200,wikipedia_sgns_model,0.4047277694,-,True,-,avocets,avocet,141,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,avocet
is_black,cslb,0.3732187881,-,True,-,pelican,pelican,3522,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,pelican
is_black,cslb mcrae,0.3354070686,-,True,neg-is_black-some,beetle,beetle,32727,True,True,4,4,6,0.25,0.29924242424242425,homonyms_also_same_pos,,conc,619,503,,blue,beetle
neighbors-200,wikipedia_sgns_model,0.4115748304,-,True,-,teal,teal,2606,True,True,1,0,3,0.08333333333333333,0.08333333333333333,mon,,abs-conc,,,,blue,teal
is_blue,veale_simile,0.4021953935,-,True,-,lark,lark,3703,True,True,2,0,5,0.09090909090909091,0.4970399970399971,homonyms_also_same_pos,met,abs-conc,578,436,,blue,lark
is_black,cslb,0.3099474304,-,True,-,starling,starling,2647,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,starling
is_black,mcrae,0.3214109499,-,True,neg-is_black-some,buzzard,buzzard,1878,True,True,2,0,2,0.8148148148148148,0.8148148148148148,poly,,conc,,,,blue,buzzard
neighbors-200,wikipedia_sgns_model,0.4354755738,-,True,-,currawongs,currawong,124,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,currawong
is_black,cslb,0.3842194292,-,True,-,magpie,magpie,1829,True,True,2,0,3,0.48,0.5018181818181818,poly,,conc,,,,blue,magpie
neighbors-200,wikipedia_sgns_model,0.3940024565,-,True,-,chickadees,chickadee,228,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,chickadee
neighbors-200,wikipedia_sgns_model,0.3954261438,-,True,-,lorikeet,lorikeet,411,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,lorikeet
neighbors-200,wikipedia_sgns_model,0.4493411842,-,True,-,lorikeets,lorikeet,204,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,lorikeet
neighbors-200,wikipedia_sgns_model,0.3986993751,-,True,-,anhinga,anhinga,143,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,anhinga
is_green is_blue,cslb veale_simile,0.4398517777,-,True,-,kingfisher,kingfisher,3016,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,blue,kingfisher
neighbors-200,wikipedia_sgns_model,0.4128827902,-,True,-,grackles,grackle,100,True,True,2,0,2,0.8,0.8,,,conc,,,,blue,grackle
neighbors-200,wikipedia_sgns_model,0.405927673,-,True,-,quail,quail,2710,True,True,1,0,3,0.2,0.2,homonyms_only_different_pos,,conc,600,376,536,blue,quail
neighbors-200,wikipedia_sgns_model,0.393399862,-,True,-,bowerbirds,bowerbird,157,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,bowerbird
neighbors-200,wikipedia_sgns_model,0.3996666672,-,True,-,parrot,parrot,6058,True,True,1,0,3,0.6,0.6,homonyms_only_different_pos,,conc,,,,blue,parrot
green,conceptnet,0.3812092124,-,True,-,parakeets,parakeet,466,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,parakeet
neighbors-200,wikipedia_sgns_model,0.3950779258,-,True,-,wagtails,wagtail,174,True,True,0,0,1,1.0,1.0,mon,,conc,,,,blue,wagtail
neighbors-200,wikipedia_sgns_model,0.4084363497,-,True,-,nuthatches,nuthatch,232,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,nuthatch
neighbors-200,wikipedia_sgns_model,0.4004825928,-,True,-,mergansers,merganser,136,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,merganser
neighbors-200,wikipedia_sgns_model,0.4131794659,-,True,-,turaco,turaco,205,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,turaco
neighbors-200,wikipedia_sgns_model,0.404864428,-,True,-,crossbills,crossbill,100,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,crossbill
neighbors-200,wikipedia_sgns_model,0.394724839,-,True,-,thrush,thrush,2577,True,True,2,0,3,0.17391304347826086,0.28814645308924486,homonyms_also_same_pos,,conc,,,,blue,thrush
neighbors-200,wikipedia_sgns_model,0.3952351148,-,True,-,broadbill,broadbill,141,True,True,2,0,4,0.7407407407407407,0.783547827225988,,,conc,,,,blue,broadbill
neighbors-200,wikipedia_sgns_model,0.4333419962,-,True,-,scaup,scaup,205,True,True,0,0,1,1.0,1.0,,non-met,conc,,,,blue,scaup
neighbors-200,wikipedia_sgns_model,0.4138762036,-,True,-,sapsucker,sapsucker,103,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,sapsucker
neighbors-200,wikipedia_sgns_model,0.3964621425,-,True,-,bilineata,bilineata,123,False,False,0,0,0,None,,,,-,,,,blue,bilineata
neighbors-200,wikipedia_sgns_model,0.4411039086,-,True,-,bird,bird,78400,True,True,3,0,6,0.11764705882352941,0.26011204481792716,homonyms_only_different_pos,non-met,abs-conc,602,592,206,blue,bird
neighbors-200,wikipedia_sgns_model,0.4516606288,-,True,-,birds,bird,84947,True,True,3,0,6,0.11764705882352941,0.26011204481792716,homonyms_only_different_pos,non-met,abs-conc,,,,blue,bird
neighbors-200,wikipedia_sgns_model,0.4232837813,-,True,-,treecreepers,treecreeper,160,False,False,0,0,0,None,,,,-,,,,blue,treecreeper
neighbors-200,wikipedia_sgns_model,0.4308748034,-,True,-,sparganothis,sparganothis,111,False,False,0,0,0,None,,,,-,,,,blue,sparganothis
neighbors-200,wikipedia_sgns_model,0.4120371917,-,True,-,trogons,trogon,186,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,trogon
neighbors-200,wikipedia_sgns_model,0.4024471728,-,True,-,rosefinch,rosefinch,149,False,False,0,0,0,None,,,,-,,,,blue,rosefinch
neighbors-200,wikipedia_sgns_model,0.397323674,-,True,-,eulemur,eulemur,103,False,False,0,0,0,None,,,,-,,,,blue,eulemur
neighbors-200,wikipedia_sgns_model,0.4280826523,-,True,-,grosbeaks,grosbeak,104,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,grosbeak
neighbors-200,wikipedia_sgns_model,0.4037739909,-,True,-,myobatrachidae,myobatrachidae,114,False,False,0,0,0,None,,,,-,,,,blue,myobatrachidae
neighbors-200,wikipedia_sgns_model,0.4224226026,-,True,-,orthetrum,orthetrum,130,False,False,0,0,0,None,,,,-,,,,blue,orthetrum
neighbors-200,wikipedia_sgns_model,0.398477359,-,True,-,littoraria,littoraria,102,False,False,0,0,0,None,,,,-,,,,blue,littoraria
neighbors-200,wikipedia_sgns_model,0.396452708,-,True,-,ceroplesis,ceroplesis,115,False,False,0,0,0,None,,,,-,,,,blue,ceroplesis
neighbors-200,wikipedia_sgns_model,0.4220123573,-,True,-,zosterops,zosterop,220,False,False,0,0,0,None,,,,-,,,,blue,zosterop
neighbors-200,wikipedia_sgns_model,0.4158933822,-,True,-,cochylimorpha,cochylimorpha,190,False,False,0,0,0,None,,,,-,,,,blue,cochylimorpha
neighbors-200,wikipedia_sgns_model,0.4005436823,-,True,-,forktail,forktail,125,False,False,0,0,0,None,,,,-,,,,blue,forktail
neighbors-200,wikipedia_sgns_model,0.4181509546,-,True,-,boophis,boophis,138,False,False,0,0,0,None,,,,-,,,,blue,boophis
neighbors-200,wikipedia_sgns_model,0.4109131619,-,True,-,tropicbirds,tropicbird,131,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,tropicbird
neighbors-200,wikipedia_sgns_model,0.4335299266,-,True,-,tropicbird,tropicbird,150,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,tropicbird
neighbors-200,wikipedia_sgns_model,0.3949437052,-,True,-,astroblepus,astroblepus,119,False,False,0,0,0,None,,,,-,,,,blue,astroblepus
neighbors-200,wikipedia_sgns_model,0.4094158013,-,True,-,apalis,apali,160,False,False,0,0,0,None,,,,-,,,,blue,apali
neighbors-200,wikipedia_sgns_model,0.4085115678,-,True,-,nemophora,nemophora,117,False,False,0,0,0,None,,,,-,,,,blue,nemophora
neighbors-200,wikipedia_sgns_model,0.4463339584,-,True,-,coenagrionidae,coenagrionidae,221,False,False,0,0,0,None,,,,-,,,,blue,coenagrionidae
neighbors-200,wikipedia_sgns_model,0.4147887392,-,True,-,parapoynx,parapoynx,118,False,False,0,0,0,None,,,,-,,,,blue,parapoynx
neighbors-200,wikipedia_sgns_model,0.3989098191,-,True,-,fringillidae,fringillidae,255,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,fringillidae
neighbors-200,wikipedia_sgns_model,0.4184779659,-,True,-,parrotbill,parrotbill,148,False,False,0,0,0,None,,,,-,,,,blue,parrotbill
neighbors-200,wikipedia_sgns_model,0.3972951301,-,True,-,meliphagidae,meliphagidae,233,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,meliphagidae
neighbors-200,wikipedia_sgns_model,0.4418182229,-,True,-,aracari,aracari,101,False,False,0,0,0,None,,,,-,,,,blue,aracari
neighbors-200,wikipedia_sgns_model,0.4295980943,-,True,-,frogmouth,frogmouth,175,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,frogmouth
neighbors-200,wikipedia_sgns_model,0.4039089889,-,True,-,cotinga,cotinga,213,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,cotinga
neighbors-200,wikipedia_sgns_model,0.432343186,-,True,-,orthotylus,orthotylus,120,False,False,0,0,0,None,,,,-,,,,blue,orthotylus
neighbors-200,wikipedia_sgns_model,0.4108371154,-,True,-,dichocrocis,dichocrocis,104,False,False,0,0,0,None,,,,-,,,,blue,dichocrocis
neighbors-200,wikipedia_sgns_model,0.4173097797,-,True,-,wattlebird,wattlebird,135,False,False,0,0,0,None,,,,-,,,,blue,wattlebird
neighbors-200,wikipedia_sgns_model,0.4241976819,-,True,-,hydrelia,hydrelia,136,False,False,0,0,0,None,,,,-,,,,blue,hydrelia
neighbors-200,wikipedia_sgns_model,0.3955194774,-,True,-,lygropia,lygropia,122,False,False,0,0,0,None,,,,-,,,,blue,lygropia
neighbors-200,wikipedia_sgns_model,0.3965094473,-,True,-,obsoletus,obsoletus,107,False,False,0,0,0,None,,,,-,,,,blue,obsoletus
neighbors-200,wikipedia_sgns_model,0.3957431738,-,True,-,flowerpecker,flowerpecker,225,False,False,0,0,0,None,,,,-,,,,blue,flowerpecker
neighbors-200,wikipedia_sgns_model,0.4119066089,-,True,-,latirus,latirus,143,False,False,0,0,0,None,,,,-,,,,blue,latirus
neighbors-200,wikipedia_sgns_model,0.4063301272,-,True,-,pycnarmon,pycnarmon,114,False,False,0,0,0,None,,,,-,,,,blue,pycnarmon
neighbors-200,wikipedia_sgns_model,0.4217689313,-,True,-,brahminy,brahminy,127,False,False,0,0,0,None,,,,-,,,,blue,brahminy
neighbors-200,wikipedia_sgns_model,0.4080270146,-,True,-,lored,lor,111,False,False,0,0,0,None,,,,-,,,,blue,lor
neighbors-200,wikipedia_sgns_model,0.3944479741,-,True,-,egretta,egretta,142,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,egretta
neighbors-200,wikipedia_sgns_model,0.4502904065,-,True,-,pandemis,pandemis,137,False,False,0,0,0,None,,,,-,,,,blue,pandemis
neighbors-200,wikipedia_sgns_model,0.4010309042,-,True,-,kingbird,kingbird,123,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,kingbird
neighbors-200,wikipedia_sgns_model,0.4083314551,-,True,-,phostria,phostria,178,False,False,0,0,0,None,,,,-,,,,blue,phostria
neighbors-200,wikipedia_sgns_model,0.3999398159,-,True,-,limoniidae,limoniidae,159,False,False,0,0,0,None,,,,-,,,,blue,limoniidae
neighbors-200,wikipedia_sgns_model,0.4214056539,-,True,-,psittaculidae,psittaculidae,109,False,False,0,0,0,None,,,,-,,,,blue,psittaculidae
neighbors-200,wikipedia_sgns_model,0.4309252916,-,True,-,pelecanus,pelecanus,123,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,pelecanus
neighbors-200,wikipedia_sgns_model,0.4515686995,-,True,-,evergestis,evergestis,165,False,False,0,0,0,None,,,,-,,,,blue,evergestis
neighbors-200,wikipedia_sgns_model,0.4034958983,-,True,-,coucal,coucal,210,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,coucal
neighbors-200,wikipedia_sgns_model,0.4377278928,-,True,-,sisurcana,sisurcana,104,False,False,0,0,0,None,,,,-,,,,blue,sisurcana
neighbors-200,wikipedia_sgns_model,0.4014784142,-,True,-,yellowthroat,yellowthroat,106,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,yellowthroat
neighbors-200,wikipedia_sgns_model,0.4510865479,-,True,-,minivet,minivet,103,False,False,0,0,0,None,,,,-,,,,blue,minivet
neighbors-200,wikipedia_sgns_model,0.4368782768,-,True,-,toucanet,toucanet,113,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,toucanet
neighbors-200,wikipedia_sgns_model,0.4481420151,-,True,-,trombidium,trombidium,106,False,False,0,0,0,None,,,,-,,,,blue,trombidium
neighbors-200,wikipedia_sgns_model,0.456274925,-,True,-,blepharomastix,blepharomastix,171,False,False,0,0,0,None,,,,-,,,,blue,blepharomastix
neighbors-200,wikipedia_sgns_model,0.4199323423,-,True,-,endoxyla,endoxyla,128,False,False,0,0,0,None,,,,-,,,,blue,endoxyla
neighbors-200,wikipedia_sgns_model,0.4058954539,-,True,-,pycnonotidae,pycnonotidae,116,False,False,0,0,0,None,,,,-,,,,blue,pycnonotidae
neighbors-200,wikipedia_sgns_model,0.4009089631,-,True,-,paridae,paridae,117,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,paridae
neighbors-200,wikipedia_sgns_model,0.4103638268,-,True,-,charadrius,charadrius,142,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,charadrius
neighbors-200,wikipedia_sgns_model,0.4000406297,-,True,-,thornbill,thornbill,150,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,thornbill
neighbors-200,wikipedia_sgns_model,0.4349086986,-,True,-,cuckooshrike,cuckooshrike,184,False,False,0,0,0,None,,,,-,,,,blue,cuckooshrike
neighbors-200,wikipedia_sgns_model,0.3988810078,-,True,-,aythya,aythya,101,True,True,0,0,1,1.0,1.0,,,abs,,,,blue,aythya
neighbors-200,wikipedia_sgns_model,0.4132900397,-,True,-,gularis,gularis,112,False,False,0,0,0,None,,,,-,,,,blue,gularis
neighbors-200,wikipedia_sgns_model,0.4179364082,-,True,-,pratincole,pratincole,103,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,pratincole
neighbors-200,wikipedia_sgns_model,0.4537626072,-,True,-,nectariniidae,nectariniidae,136,False,False,0,0,0,None,,,,-,,,,blue,nectariniidae
neighbors-200,wikipedia_sgns_model,0.4335109237,-,True,-,passerellidae,passerellidae,106,False,False,0,0,0,None,,,,-,,,,blue,passerellidae
neighbors-200,wikipedia_sgns_model,0.4082027398,-,True,-,puffbird,puffbird,118,True,True,0,0,1,1.0,1.0,,,conc,,,,blue,puffbird
red,conceptnet,0.2926282184,-,True,-,balloons,balloon,6121,True,True,4,4,4,0.14285714285714285,0.33458646616541354,homonyms_only_different_pos,,conc,,,,blue,balloon
red,conceptnet,0.2348894364,-,True,-,yoyo,yoyo,484,False,False,0,0,0,None,,mon,,-,,,,blue,yoyo
is_green,cslb,0.1909850432,-,True,-,fir,fir,7722,True,True,1,0,2,0.19047619047619047,0.19047619047619047,poly,,abs-conc,442,407,,blue,fir
is_black,cslb,0.1063471495,2,True,-,recorder,recorder,11384,True,True,3,0,4,0.36363636363636365,0.5185383308953103,poly,non-met,conc,,,,blue,recorder
is_green,cslb,0.1835899688,-,True,-,elm,elm,10141,True,True,1,0,2,0.21052631578947367,0.21052631578947367,poly,,abs-conc,579,456,367,blue,elm
is_green,cslb,0.256317048,-,True,-,sycamore,sycamore,3138,True,True,2,0,4,0.19047619047619047,0.517316842831717,poly,non-met,abs-conc,606,369,381,blue,sycamore
is_black,mcrae,0.1634580147,-,True,neg-is_black-some,cannon,cannon,29118,True,True,3,0,8,0.09090909090909091,0.31880915244885827,homonyms_only_different_pos,,abs-conc,604,498,,blue,cannon
is_green,cslb,0.3240283979,-,True,-,willow,willow,13007,True,True,1,0,2,0.38095238095238093,0.38095238095238093,poly,non-met,conc,589,425,386,blue,willow
is_black,cslb,0.2415671461,-,True,-,wand,wand,2909,True,True,1,0,4,0.1111111111111111,0.3416666666666666,mon,,abs-conc,570,381,272,blue,wand
is_green,cslb,0.3095968633,-,True,-,pine,pine,42283,True,True,1,0,3,0.19047619047619047,0.19047619047619047,homonyms_only_different_pos,non-met,abs-conc,592,557,,blue,pine
is_black,cslb,0.1957340869,-,True,-,clarinet,clarinet,9397,True,True,0,0,1,1.0,1.0,mon,,conc,633,464,,blue,clarinet
is_black,cslb,0.2068357205,-,True,-,piano,piano,93430,True,True,1,0,4,0.11764705882352941,0.11764705882352941,homonyms_only_different_pos,non-met,abs-conc,615,545,253,blue,piano
neighbors-200,wikipedia_sgns_model,0.406398427,-,True,-,chelipeds,cheliped,133,False,False,0,0,0,None,,,,-,,,,blue,cheliped
neighbors-200,wikipedia_sgns_model,0.4002337767,-,True,-,hindfeet,hindfeet,106,False,False,0,0,0,None,,,,-,,,,blue,hindfeet
neighbors-200,wikipedia_sgns_model,0.3953594412,-,True,-,pilocrocis,pilocrocis,128,False,False,0,0,0,None,,,,-,,,,blue,pilocrocis
blue,conceptnet,0.2777544492,-,True,-,water,water,586090,True,True,6,12,10,0.18181818181818182,0.349777490025168,homonyms_only_different_pos,non-met,abs-conc,616,641,153,blue,water
is_yellow,cslb,0.2233501877,-,True,-,beer,beer,40202,True,True,0,1,1,1.0,1.0,poly,non-met,abs,587,604,,blue,beer
pos_met,manually_included,0.2408622719,-,True,-,feelings,feeling,38006,True,True,4,8,19,0.2,0.32868615325920797,homonyms_only_different_pos,met non-met,abs,,,,blue,feeling
is_yellow,veale_simile,0.2739461651,-,True,-,sun,sun,141986,True,True,3,0,7,0.09523809523809523,0.27746996725324896,homonyms_only_different_pos,met non-met,abs-conc-n,617,635,181,blue,sun
is_black,cslb,0.2345966289,-,True,-,coffee,coffee,42783,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,613,625,292,blue,coffee
neighbors-200,wikipedia_sgns_model,0.4174554567,-,True,-,uppertail,uppertail,116,False,False,0,0,0,None,,,,-,,,,blue,uppertail
neighbors-200,wikipedia_sgns_model,0.4244379439,-,True,-,feather,feather,7637,True,True,2,6,7,0.18181818181818182,0.2579627443263806,homonyms_only_different_pos,non-met,abs,,485,,blue,feather
neighbors-200,wikipedia_sgns_model,0.4590644454,,True,-,feathers,feather,13464,True,True,2,6,7,0.18181818181818182,0.2579627443263806,homonyms_only_different_pos,non-met,abs,,,,blue,feather
is_black,cslb,0.3071563775,-,True,-,cloak,cloak,4920,True,True,1,6,5,0.25,0.38182773109243695,homonyms_only_different_pos,non-met,conc,543,423,,blue,cloak
is_black,cslb,0.3020404269,-,True,-,wetsuit,wetsuit,331,False,False,0,0,0,None,,,,-,,,,blue,wetsuit
is_green,cslb,0.3038138407,-,True,-,parka,parka,1051,True,True,0,0,1,1.0,1.0,poly,,conc,,,,blue,parka
is_black,cslb,0.2021868225,-,True,-,suit,suit,53572,True,True,6,11,10,0.1111111111111111,0.2847771272251591,homonyms_only_different_pos,met non-met,abs-conc,545,543,,blue,suit
is_black is_blue,cslb,0.3458377872,-,True,-,jeans,jean,6584,True,True,1,0,2,0.5882352941176471,0.5882352941176471,,non-met,conc,,,,blue,jean
blue,conceptnet,0.3551833816,-,True,-,dress,dress,39768,True,True,6,12,21,0.16666666666666666,0.2528561796212629,homonyms_only_different_pos,non-met,conc,595,588,222,blue,dress
is_black,cslb,0.3313125711,-,True,-,gown,gown,4847,True,True,1,0,6,0.11764705882352941,0.5196543162719633,poly,non-met,abs-conc,586,515,,blue,gown
is_black,cslb,0.3096006022,-,True,-,stockings,stocking,3531,True,True,1,0,9,0.1111111111111111,0.44884559884559877,poly,non-met,abs-conc,,,,blue,stocking
is_black is_red,cslb,0.3610251096,-,True,-,hair,hair,67185,True,True,3,0,6,0.14285714285714285,0.32979853479853477,poly,non-met,abs-conc,583,575,,blue,hair
is_black,cslb,0.3355134271,-,True,-,tights,tight,1030,True,False,5,0,16,None,,homonyms_only_different_pos,met non-met,-,,,,blue,tight
is_black,mcrae,0.3356622637,-,True,neg-is_black-some,boots,boot,14607,True,True,5,20,9,0.08695652173913043,0.24106151907214085,homonyms_also_same_pos,met non-met,abs-conc,,,,blue,boot
red,conceptnet,0.3013522755,-,True,-,clothing,clothing,47373,True,True,0,0,4,0.2,0.21666666666666667,mon,non-met,conc,570,614,,blue,clothing
green,conceptnet,0.3084172123,-,True,-,glass,glass,102855,True,True,5,7,12,0.09523809523809523,0.28231416339163223,poly,non-met,abs-conc,635,611,,blue,glass
