categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
is_hot is_cold is_hot is_cold,cslb manually_included,0.3134435031,-,True,-,soup,soup,12179,True,True,2,0,4,0.13333333333333333,0.26666666666666666,poly,,abs-conc,615,576,,cold,soup
cold,conceptnet,0.4032771562,-,True,-,vinyl,vinyl,29592,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,non-met,conc,,,,cold,vinyl
is_cold,cslb,0.4032390945,-,True,-,fridge,fridge,976,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,cold,fridge
is_hot hot,cslb conceptnet,0.2982660797,-,True,-,coffee,coffee,42783,True,True,2,0,4,0.1,0.20505050505050507,poly,non-met,abs-conc,613,625,292,cold,coffee
cold,conceptnet,0.5326570342,,True,-,icicles,icicle,233,True,True,0,0,1,1.0,1.0,mon,,conc,,,,cold,icicle
neighbors-200,wikipedia_sgns_model,0.3635307002,-,True,-,nose,nose,28886,True,True,4,8,14,0.10526315789473684,0.2461568725032617,homonyms_only_different_pos,met non-met,abs-conc,628,584,206,cold,nose
cold,conceptnet,0.384061782,-,True,-,noses,nose,1741,True,True,4,8,14,0.10526315789473684,0.2461568725032617,homonyms_only_different_pos,met non-met,abs-conc,,,,cold,nose
cold,conceptnet,0.3882639592,-,True,-,toes,toe,5979,True,True,4,0,9,0.18181818181818182,0.32662441724941726,homonyms_only_different_pos,non-met,conc,,,,cold,toe
pos/neg,manually_included,0.2592070014201996,,,,bikini,bikini,4285,True,True,,,2,0.3,0.3,mon,,conc-n,,,,cold,bikini
neighbors-200,wikipedia_sgns_model,0.3617004014,-,True,-,uppertail,uppertail,116,False,False,0,0,0,None,,,,-,,,,cold,uppertail
neighbors-200,wikipedia_sgns_model,0.3602712367,-,True,-,cheesecloth,cheesecloth,113,True,True,0,0,1,1.0,1.0,poly,,conc,,,,cold,cheesecloth
pos/neg,manually_included,0.18977551407382864,,,,outfit,outfit,13683,True,True,,,4,0.125,0.26851851851851855,homonyms_only_different_pos,non-met,abs-conc,515,489,417,cold,outfit
neighbors-200,wikipedia_sgns_model,0.3516751099,-,True,-,topcoat,topcoat,116,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,cold,topcoat
neighbors-200,wikipedia_sgns_model,0.3586058768,-,True,-,hair,hair,67185,True,True,3,0,6,0.14285714285714285,0.32979853479853477,poly,non-met,abs-conc,583,575,,cold,hair
neighbors-200,wikipedia_sgns_model,0.3549996015,-,True,-,boots,boot,14607,True,True,5,20,9,0.08695652173913043,0.24106151907214085,homonyms_also_same_pos,met non-met,abs-conc,,,,cold,boot
neighbors-200,wikipedia_sgns_model,0.3515571038,-,True,-,shoes,shoe,21972,True,True,2,0,5,0.5263157894736842,0.5937392500859993,homonyms_only_different_pos,non-met,conc,,,,cold,shoe
neighbors-200,wikipedia_sgns_model,0.3802158422,-,True,-,quesadillas,quesadilla,124,True,True,0,0,1,1.0,1.0,,,conc,,,,cold,quesadilla
is_hot,cslb,0.3310148926,-,True,-,candle,candle,5981,True,True,2,0,3,0.10526315789473684,0.10526315789473684,poly,non-met,abs-conc,565,544,,cold,candle
hot,conceptnet,0.2075270073,3,True,-,jungles,jungle,2128,True,True,1,0,3,0.16666666666666666,0.25396825396825395,poly,non-met,abs-conc,,,,cold,jungle
neighbors-200,wikipedia_sgns_model,0.3539447873,-,True,-,vapor,vapor,7797,True,True,1,0,2,0.3076923076923077,0.3076923076923077,,,abs-conc,,,,cold,vapor
neighbors-200,wikipedia_sgns_model,0.3545754851,-,True,-,casseroles,casserole,163,True,True,1,0,2,0.23529411764705882,0.23529411764705882,poly,,conc,,,,cold,casserole
hot,conceptnet,0.341541776,-,True,-,lava,lava,15425,True,True,0,0,1,1.0,1.0,poly,,abs,,,,cold,lava
is_hot hot,cslb conceptnet,0.3117322595,-,True,-,stove,stove,4198,True,True,1,0,4,0.16666666666666666,0.3214285714285714,homonyms_only_different_pos,,conc,591,525,297,cold,stove
neighbors-200,wikipedia_sgns_model,0.3498871281,-,True,-,cakes,cake,4849,True,True,2,5,4,0.26666666666666666,0.3174603174603175,homonyms_only_different_pos,met non-met,conc,,,,cold,cake
neighbors-200,wikipedia_sgns_model,0.351603513,-,True,-,cake,cake,13460,True,True,2,5,4,0.26666666666666666,0.3174603174603175,homonyms_only_different_pos,met non-met,conc,624,594,214,cold,cake
neighbors-200,wikipedia_sgns_model,0.3728348277,-,True,-,caked,cake,123,True,True,2,5,4,0.26666666666666666,0.3174603174603175,homonyms_only_different_pos,met non-met,conc,,,,cold,cake
hot hot,conceptnet manually_included,0.2342492379,-,True,-,fire,fire,324750,True,True,8,18,18,0.1,0.26704184976243783,homonyms_only_different_pos,met non-met,abs-conc,595,580,,cold,fire
neighbors-200,wikipedia_sgns_model,0.4085304832,-,True,-,cans,can,5281,True,True,4,5,8,0.11764705882352941,0.26523255135387486,homonyms_only_different_pos,non-met,abs-conc,,,,cold,can
neighbors-200,wikipedia_sgns_model,0.3630116492,-,True,-,tortillas,tortilla,684,True,True,0,0,1,1.0,1.0,mon,,conc,,,,cold,tortilla
is_hot,cslb,0.2427522467,-,True,-,bath,bath,34659,True,True,2,0,7,0.1,0.2699621603027176,homonyms_only_different_pos,non-met,abs-conc-n,600,599,172,cold,bath
is_hot,cslb,0.2313401047,-,True,-,pie,pie,11835,True,True,1,0,2,0.13333333333333333,0.13333333333333333,poly,non-met,abs-conc,613,576,,cold,pie
neighbors-200,wikipedia_sgns_model,0.3749313028,-,True,-,sundaes,sundae,122,True,True,0,0,1,1.0,1.0,mon,,conc,,,,cold,sundae
neighbors-200,wikipedia_sgns_model,0.3644529988,-,True,-,pomade,pomade,109,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,cold,pomade
neighbors-200,wikipedia_sgns_model,0.3711479618,-,True,-,freezer,freezer,1453,True,True,0,0,1,1.0,1.0,poly,,conc,,,,cold,freezer
neighbors-200,wikipedia_sgns_model,0.3644446464,-,True,-,bathtub,bathtub,2078,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,cold,bathtub
hot,conceptnet,0.3619801007,-,True,-,summertime,summertime,2838,True,True,0,0,1,1.0,1.0,mon,,abs,,,,cold,summertime
neighbors-200,wikipedia_sgns_model,0.3605483293,-,True,-,glasses,glass,9788,True,True,5,7,12,0.09523809523809523,0.28231416339163223,poly,non-met,abs-conc,,,,cold,glass
neighbors-200,wikipedia_sgns_model,0.3761773295,-,True,-,glass,glass,102855,True,True,5,7,12,0.09523809523809523,0.28231416339163223,poly,non-met,abs-conc,635,611,,cold,glass
hot,conceptnet,0.3050524055,-,True,-,flame,flame,16929,True,True,2,4,4,0.14285714285714285,0.1865079365079365,homonyms_only_different_pos,non-met,conc,582,551,261,cold,flame
neg,manually_included,0.3024341577,-,True,-,heating,heating,22413,True,True,1,0,6,0.2222222222222222,0.2573696145124717,mon,non-met,conc,,,,cold,heating
is_hot,cslb,0.3010830411,-,True,-,kettle,kettle,4052,True,True,1,0,4,0.125,0.28495475113122176,poly,,abs-conc,602,551,274,cold,kettle
hot,conceptnet,0.2295074379,-,True,-,lightning,lightning,25437,True,True,1,0,2,0.625,0.625,poly,non-met,abs,525,465,331,cold,lightning
neighbors-200,wikipedia_sgns_model,0.4075331247,-,True,-,cream,cream,29383,True,True,6,7,8,0.125,0.23260073260073255,homonyms_only_different_pos,non-met,abs-conc,621,514,,cold,cream
neg_met,manually_included,0.1554301048,3,False,-,problem,problem,137495,True,True,2,3,3,0.2857142857142857,0.2857142857142857,poly,non-met,abs,360,596,367,cold,problem
neg_met,manually_included,0.2707975064,-,True,-,happiness,happiness,17035,True,True,0,0,2,0.7142857142857143,0.7142857142857143,mon,,abs,295,581,333,cold,happiness
hot,conceptnet,0.1831316795,3,False,-,cindy,cindy,7206,False,False,0,0,0,None,,,,-,,,,cold,cindy
hot,conceptnet,0.2427340305,-,True,-,venus,venus,17226,True,True,0,0,3,0.10526315789473684,0.14837747964682949,,non-met,abs-n,,,,cold,venus
neighbors-200,wikipedia_sgns_model,0.3527820986,-,True,-,melting,melt,10390,True,True,2,9,7,0.18181818181818182,0.3056902356902357,poly,non-met,conc,,,,cold,melt
neighbors-200,wikipedia_sgns_model,0.3566818909,-,True,-,molten,melt,4265,True,True,2,9,7,0.18181818181818182,0.3056902356902357,poly,non-met,conc,,,,cold,melt
neighbors-200,wikipedia_sgns_model,0.360416319,-,True,-,melts,melt,2188,True,True,2,9,7,0.18181818181818182,0.3056902356902357,poly,non-met,conc,,,,cold,melt
neighbors-200,wikipedia_sgns_model,0.4220119587,-,True,-,melt,melt,6559,True,True,2,9,7,0.18181818181818182,0.3056902356902357,poly,non-met,conc,413,521,,cold,melt
neighbors-200,wikipedia_sgns_model,0.3511507403,-,True,-,lefse,lefse,111,False,False,0,0,0,None,,,,-,,,,cold,lefse
neighbors-200,wikipedia_sgns_model,0.3473893036,-,True,-,candy,candy,16606,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,602,559,,cold,candy
neighbors-200,wikipedia_sgns_model,0.3525788274,-,True,-,sanitizer,sanitizer,122,False,False,0,0,0,None,,,,-,,,,cold,sanitizer
neighbors-200,wikipedia_sgns_model,0.3643984084,-,True,-,provolone,provolone,107,False,False,0,0,0,None,,,,-,,,,cold,provolone
neighbors-200,wikipedia_sgns_model,0.3596305506,-,True,-,refried,refried,150,False,False,0,0,0,None,,,,-,,,,cold,refried
neighbors-200,wikipedia_sgns_model,0.3541630963,-,True,-,macchiato,macchiato,100,False,False,0,0,0,None,,,,-,,,,cold,macchiato
neighbors-200,wikipedia_sgns_model,0.3717769524,-,True,-,juice,juice,12735,True,True,1,0,4,0.1111111111111111,0.23332944288826643,homonyms_only_different_pos,non-met,abs-conc,599,567,250,cold,juice
neighbors-200,wikipedia_sgns_model,0.3514495334,-,True,-,toilet,toilet,10036,True,True,2,0,4,0.10526315789473684,0.21157980736154114,poly,non-met,abs-conc,586,567,,cold,toilet
neighbors-200,wikipedia_sgns_model,0.3513421943,-,True,-,chocolate,chocolate,19564,True,True,1,0,3,0.13333333333333333,0.2723646723646724,homonyms_only_different_pos,non-met,abs-conc,576,560,,cold,chocolate
neighbors-200,wikipedia_sgns_model,0.3551539542,-,True,-,mooncakes,mooncake,132,False,False,0,0,0,None,,,,-,,,,cold,mooncake
hot,conceptnet,0.2582519772,-,True,-,steam,steam,71855,True,True,4,6,7,0.2222222222222222,0.2642857142857143,homonyms_only_different_pos,met non-met,abs,552,545,308,cold,steam
neighbors-200,wikipedia_sgns_model,0.3794655514,-,True,-,drinks,drink,15257,True,True,4,11,10,0.1111111111111111,0.22533664434980225,homonyms_only_different_pos,met non-met,abs-conc,,,,cold,drink
neighbors-200,wikipedia_sgns_model,0.3851513724,-,True,-,drink,drink,33994,True,True,4,11,10,0.1111111111111111,0.22533664434980225,homonyms_only_different_pos,met non-met,abs-conc,549,628,211,cold,drink
is_hot,cslb,0.3276412668,-,True,-,oven,oven,5535,True,True,0,0,1,1.0,1.0,poly,non-met,conc,593,577,236,cold,oven
neighbors-200,wikipedia_sgns_model,0.350021166,-,True,-,pouring,pour,4027,True,False,3,6,6,0.18181818181818182,0.2694757094757095,poly,met non-met,-,,,,cold,pour
neighbors-200,wikipedia_sgns_model,0.3494978588,-,True,-,atole,atole,150,True,True,0,0,1,1.0,1.0,,,conc,,,,cold,atole
neighbors-200,wikipedia_sgns_model,0.3747694347,-,True,-,spiciness,spiciness,137,True,True,0,0,2,0.42857142857142855,0.42857142857142855,,,abs,,,,cold,spiciness
neighbors-200,wikipedia_sgns_model,0.3984259496,-,True,-,bottle,bottle,18995,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,591,591,,cold,bottle
neighbors-200,wikipedia_sgns_model,0.4127117761,-,True,-,bottles,bottle,11800,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,,,,cold,bottle
is_hot,cslb,0.2644607288,-,True,-,mug,mug,1390,True,True,3,0,5,0.125,0.22725215817321084,homonyms_only_different_pos,,abs-conc,576,527,,cold,mug
neighbors-200,wikipedia_sgns_model,0.3671944231,-,True,-,smoke,smoke,27545,True,True,4,15,10,0.1111111111111111,0.24208203128615213,homonyms_only_different_pos,non-met,abs-conc,541,596,228,cold,smoke
is_hot,cslb,0.2643770121,-,True,-,toaster,toaster,903,True,True,1,0,2,0.36363636363636365,0.36363636363636365,mon,,conc,579,520,,cold,toaster
neighbors-200,wikipedia_sgns_model,0.4049029708,-,True,-,buttercream,buttercream,126,False,False,0,0,0,None,,,,-,,,,cold,buttercream
neighbors-200,wikipedia_sgns_model,0.3520104866,-,True,-,sky,sky,68976,True,True,0,1,2,None,,homonyms_only_different_pos,non-met,conc,542,607,,cold,sky
neighbors-200,wikipedia_sgns_model,0.3476248455,-,True,-,iceberg,iceberg,2181,True,True,1,0,2,0.25,0.25,mon,,conc,,406,,cold,iceberg
neighbors-200,wikipedia_sgns_model,0.3711031256,-,True,-,icebergs,iceberg,732,True,True,1,0,2,0.25,0.25,mon,,conc,,,,cold,iceberg
neighbors-200,wikipedia_sgns_model,0.4065728022,-,True,-,lips,lip,9324,True,True,2,0,5,0.1111111111111111,0.20164332399626517,poly,non-met,abs-conc,,,,cold,lip
neighbors-200,wikipedia_sgns_model,0.3542027823,-,True,-,berries,berry,5586,True,True,1,0,4,0.3333333333333333,0.5127674258109041,poly,non-met,conc-n,,,,cold,berry
neighbors-200,wikipedia_sgns_model,0.3466795827,-,True,-,milk,milk,42123,True,True,2,4,7,0.2,0.41507936507936516,homonyms_only_different_pos,non-met,abs-conc-n,670,588,,cold,milk
neighbors-200,wikipedia_sgns_model,0.3544118545,-,True,-,dogwoods,dogwood,124,True,True,1,0,2,0.2,0.2,mon,,abs-conc,,,,cold,dogwood
neighbors-200,wikipedia_sgns_model,0.3505886752,-,True,-,mentzelia,mentzelia,105,True,True,0,0,1,1.0,1.0,,,abs,,,,cold,mentzelia
neighbors-200,wikipedia_sgns_model,0.3561631922,-,True,-,shelves,shelf,4288,True,True,2,5,2,0.375,0.375,poly,non-met,conc,,,,cold,shelf
neighbors-200,wikipedia_sgns_model,0.3472695591,-,True,-,upstairs,upstairs,6858,True,True,1,0,4,None,,homonyms_only_different_pos,non-met,conc,,,,cold,upstairs
pos_met,manually_included,0.219289386,2,True,-,hatred,hatred,11277,True,True,0,0,1,1.0,1.0,mon,,abs,239,544,,cold,hatred
neg_met,manually_included,0.24832409,-,True,-,love,love,358782,True,True,4,13,10,0.13333333333333333,0.2595325309611023,homonyms_only_different_pos,non-met,abs-conc,311,619,303,cold,love
neighbors-200,wikipedia_sgns_model,0.3465572376,-,True,-,ulcerated,ulcerated,102,True,False,0,0,3,0.2857142857142857,0.2857142857142857,,,-,,,,cold,ulcerated
neighbors-200,wikipedia_sgns_model,0.3466272039,-,True,-,nushagak,nushagak,110,False,False,0,0,0,None,,,,-,,,,cold,nushagak
neighbors-200,wikipedia_sgns_model,0.3468348034,-,True,-,ep,ep,72519,False,False,0,0,0,None,,,,-,,,,cold,ep
neighbors-200,wikipedia_sgns_model,0.3469925268,-,True,-,baijiu,baijiu,105,False,False,0,0,0,None,,,,-,,,,cold,baijiu
neighbors-200,wikipedia_sgns_model,0.3470121081,-,True,-,bubbles,bubble,6508,True,True,2,5,9,0.11764705882352941,0.28071864710796596,homonyms_only_different_pos,met,abs-conc,,,,cold,bubble
neighbors-200,wikipedia_sgns_model,0.347066846,-,True,-,warm,warm,41491,True,False,4,5,13,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,met non-met,-,,613,,cold,warm
neighbors-200,wikipedia_sgns_model,0.3505126681,-,True,-,warmer,warm,8358,True,False,4,5,13,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,met non-met,-,,,,cold,warm
neighbors-200,wikipedia_sgns_model,0.3471377141,-,True,-,32f,32f,213,False,False,0,0,0,None,,,,-,,,,cold,32f
neighbors-200,wikipedia_sgns_model,0.3471443322,-,True,-,surface,surface,183235,True,True,5,4,10,0.10526315789473684,0.3037180001705285,homonyms_only_different_pos,met non-met,abs-conc,447,573,378,cold,surface
neighbors-200,wikipedia_sgns_model,0.3473887591,-,True,-,amundsenscott,amundsenscott,111,False,False,0,0,0,None,,,,-,,,,cold,amundsenscott
neighbors-200,wikipedia_sgns_model,0.347537202,-,True,-,iliamna,iliamna,136,True,True,0,0,1,1.0,1.0,,,abs,,,,cold,iliamna
neighbors-200,wikipedia_sgns_model,0.347540028,-,True,-,tummy,tummy,255,True,True,1,0,2,0.5555555555555556,0.5555555555555556,mon,,conc,,,,cold,tummy
neighbors-200,wikipedia_sgns_model,0.3476908301,-,True,-,undercoat,undercoat,395,True,True,2,0,4,0.4,0.525925925925926,mon,,abs-conc,,,,cold,undercoat
neighbors-200,wikipedia_sgns_model,0.3477224418,-,True,-,snowbank,snowbank,137,True,True,0,0,1,1.0,1.0,,,conc,,,,cold,snowbank
neighbors-200,wikipedia_sgns_model,0.3477920426,-,True,-,parotoid,parotoid,119,False,False,0,0,0,None,,,,-,,,,cold,parotoid
neighbors-200,wikipedia_sgns_model,0.3478659503,-,True,-,tistos,tistos,189,False,False,0,0,0,None,,,,-,,,,cold,tistos
neighbors-200,wikipedia_sgns_model,0.3478761274,-,True,-,firn,firn,141,False,False,0,0,0,None,,,,-,,,,cold,firn
neighbors-200,wikipedia_sgns_model,0.3478927865,-,True,-,indoors,indoor,4999,True,False,1,0,2,None,,mon,,-,,,,cold,indoor
neighbors-200,wikipedia_sgns_model,0.3480413535,-,True,-,0.5square,0.5square,140,False,False,0,0,0,None,,,,-,,,,cold,0.5square
neighbors-200,wikipedia_sgns_model,0.3480968684,-,True,-,bathyal,bathyal,103,True,False,0,0,1,1.0,1.0,,,-,,,,cold,bathyal
neighbors-200,wikipedia_sgns_model,0.3482681744,-,True,-,guttering,gutter,111,True,True,3,0,8,0.1111111111111111,0.2585264222648124,homonyms_only_different_pos,non-met,abs-conc,,,,cold,gutter
neighbors-200,wikipedia_sgns_model,0.3484279888,-,True,-,perithecia,perithecia,146,True,True,0,0,1,1.0,1.0,,,conc,,,,cold,perithecia
neighbors-200,wikipedia_sgns_model,0.3485137324,-,True,-,cottongrass,cottongrass,105,False,False,0,0,0,None,,,,-,,,,cold,cottongrass
neighbors-200,wikipedia_sgns_model,0.3487048273,-,True,-,puddle,puddle,1464,True,True,4,3,12,0.16666666666666666,0.21572430418584262,homonyms_only_different_pos,non-met,conc,604,521,,cold,puddle
neighbors-200,wikipedia_sgns_model,0.348994142,-,True,-,arendelle,arendelle,131,False,False,0,0,0,None,,,,-,,,,cold,arendelle
neighbors-200,wikipedia_sgns_model,0.3493770429,-,True,-,pragelato,pragelato,108,False,False,0,0,0,None,,,,-,,,,cold,pragelato
neighbors-200,wikipedia_sgns_model,0.3494782588,-,True,-,snowfalls,snowfall,692,True,True,0,0,1,1.0,1.0,poly,,conc,,,,cold,snowfall
neighbors-200,wikipedia_sgns_model,0.3808486692,-,True,-,snowfall,snowfall,5574,True,True,0,0,1,1.0,1.0,poly,,conc,,,,cold,snowfall
neighbors-200,wikipedia_sgns_model,0.3495636895,-,True,-,soda,soda,7315,True,True,2,0,2,0.4,0.4,poly,non-met,abs,600,536,,cold,soda
neighbors-200,wikipedia_sgns_model,0.3498396261,-,True,-,biosignatures,biosignature,109,False,False,0,0,0,None,,,,-,,,,cold,biosignature
neighbors-200,wikipedia_sgns_model,0.3499443681,-,True,-,srkapp,srkapp,120,False,False,0,0,0,None,,,,-,,,,cold,srkapp
neighbors-200,wikipedia_sgns_model,0.3502034098,-,True,-,cracks,crack,6608,True,True,10,24,24,0.10526315789473684,0.2445748984222138,homonyms_only_different_pos,met non-met,abs-conc,,,,cold,crack
neighbors-200,wikipedia_sgns_model,0.3502596863,-,True,-,pillows,pillow,1284,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,,,,cold,pillow
neighbors-200,wikipedia_sgns_model,0.3509145049,-,True,-,buffish,buffish,103,False,False,0,0,0,None,,,,-,,,,cold,buffish
neighbors-200,wikipedia_sgns_model,0.3509454003,-,True,-,thermosphere,thermosphere,197,True,True,0,0,1,1.0,1.0,,,conc,,,,cold,thermosphere
neighbors-200,wikipedia_sgns_model,0.3509976458,-,True,-,shyok,shyok,101,False,False,0,0,0,None,,,,-,,,,cold,shyok
neighbors-200,wikipedia_sgns_model,0.3510758439,-,True,-,imnaha,imnaha,104,False,False,0,0,0,None,,,,-,,,,cold,imnaha
neighbors-200,wikipedia_sgns_model,0.3514251111,-,True,-,outdoors,outdoors,7667,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,cold,outdoors
neighbors-200,wikipedia_sgns_model,0.351692642,-,True,-,involucral,involucral,101,False,False,0,0,0,None,,,,-,,,,cold,involucral
neighbors-200,wikipedia_sgns_model,0.3517858102,-,True,-,eggshells,eggshell,310,True,True,0,0,1,1.0,1.0,poly,,conc,,,,cold,eggshell
neighbors-200,wikipedia_sgns_model,0.3521151266,-,True,-,grates,grate,451,True,True,4,5,8,0.11764705882352941,0.2705470999588647,homonyms_only_different_pos,non-met,abs-conc,,,,cold,grate
neighbors-200,wikipedia_sgns_model,0.3533999104,-,True,-,aglossa,aglossa,116,False,False,0,0,0,None,,,,-,,,,cold,aglossa
