categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
neighbors-200,wikipedia_sgns_model,0.4571066769,-,True,-,chocolate,chocolate,19564,True,True,1,0,3,0.13333333333333333,0.2723646723646724,homonyms_only_different_pos,non-met,abs-conc,576,560,,round,chocolate
neighbors-200,wikipedia_sgns_model,0.4082590567,-,True,-,puddings,pudding,481,True,True,2,0,3,0.7058823529411765,0.7668845315904139,poly,non-met,conc,,,,round,pudding
neighbors-200,wikipedia_sgns_model,0.4097273049,-,True,-,pudding,pudding,3422,True,True,2,0,3,0.7058823529411765,0.7668845315904139,poly,non-met,conc,593,510,,round,pudding
neighbors-200,wikipedia_sgns_model,0.4504072394,-,True,-,mooncakes,mooncake,132,False,False,0,0,0,None,,,,-,,,,round,mooncake
neighbors-200,wikipedia_sgns_model,0.4103372758,-,True,-,sauce,sauce,11296,True,True,1,3,4,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,576,522,258,round,sauce
neighbors-200,wikipedia_sgns_model,0.4335483728,-,True,-,enchiladas,enchiladas,135,True,True,0,0,1,1.0,1.0,,,conc,,,,round,enchiladas
neighbors-200,wikipedia_sgns_model,0.4207937039,-,True,-,atole,atole,150,True,True,0,0,1,1.0,1.0,,,conc,,,,round,atole
neighbors-200,wikipedia_sgns_model,0.4171020644,-,True,-,bottles,bottle,11800,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,,,,round,bottle
neighbors-200,wikipedia_sgns_model,0.4430078088,-,True,-,bottle,bottle,18995,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,591,591,,round,bottle
neighbors-200,wikipedia_sgns_model,0.4126872218,-,True,-,dough,dough,4970,True,True,2,0,2,0.125,0.125,poly,,abs-conc,627,474,369,round,dough
neighbors-200,wikipedia_sgns_model,0.4712476185,-,True,-,gochujang,gochujang,128,False,False,0,0,0,None,,,,-,,,,round,gochujang
neighbors-200,wikipedia_sgns_model,0.397966975,-,True,-,breaded,bread,308,True,True,2,0,3,0.13333333333333333,0.13333333333333333,poly,non-met,abs-conc,,,,round,bread
neighbors-200,wikipedia_sgns_model,0.4258821085,-,True,-,bread,bread,24007,True,True,2,0,3,0.13333333333333333,0.13333333333333333,poly,non-met,abs-conc,622,611,,round,bread
neighbors-200,wikipedia_sgns_model,0.447095941,-,True,-,vinaigrette,vinaigrette,113,True,True,0,0,1,1.0,1.0,mon,,conc,,,,round,vinaigrette
neighbors-200,wikipedia_sgns_model,0.4010476242,-,True,-,braising,braise,145,True,False,0,0,1,1.0,1.0,mon,,-,,,,round,braise
neighbors-200,wikipedia_sgns_model,0.512148139,,True,-,buttercream,buttercream,126,False,False,0,0,0,None,,,,-,,,,round,buttercream
neighbors-200,wikipedia_sgns_model,0.4010061362,-,True,-,cooked,cook,11563,True,True,3,5,7,0.15384615384615385,0.29563769563769554,homonyms_only_different_pos,non-met,conc-n,,,,round,cook
round square,conceptnet,0.1697548875,1,True,-,world,world,1622378,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,532,607,,round,world
round,conceptnet,0.2531235263,-,True,-,football,football,719207,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,584,565,233,round,football
neighbors-200,wikipedia_sgns_model,0.4224341064,-,True,-,berries,berry,5586,True,True,1,0,4,0.3333333333333333,0.5127674258109041,poly,non-met,conc-n,,,,round,berry
round,conceptnet,0.4496491362,-,True,-,egg,egg,30333,True,True,2,0,5,0.2,0.22395510835913313,poly,met non-met,conc,613,608,186,round,egg
neighbors-200,wikipedia_sgns_model,0.3979993159,-,True,-,bean,bean,12162,True,True,2,0,5,0.2,0.23097643097643097,poly,met non-met,conc,604,549,,round,bean
neighbors-200,wikipedia_sgns_model,0.4565256293,-,True,-,beans,bean,12600,True,True,2,0,5,0.2,0.23097643097643097,poly,met non-met,conc,,,,round,bean
neighbors-200,wikipedia_sgns_model,0.4000047421,-,True,-,cherries,cherry,1959,True,True,3,0,5,0.09090909090909091,0.22159798262739439,homonyms_only_different_pos,,abs-conc,,,,round,cherry
is_round,mcrae,0.3400613318,-,True,pos-is_round-all,beets,beet,1374,True,True,1,0,2,0.2,0.2,poly,,conc,,,,round,beet
neighbors-200,wikipedia_sgns_model,0.4021962186,-,True,-,flavored,flavor,3729,True,True,0,0,4,0.23529411764705882,0.2901960784313726,,,abs,,,,round,flavor
neighbors-200,wikipedia_sgns_model,0.4070573926,-,True,-,stanhopea,stanhopea,105,True,True,0,0,1,1.0,1.0,,,conc,,,,round,stanhopea
neighbors-200,wikipedia_sgns_model,0.4212711122,-,True,-,mesocarp,mesocarp,119,True,True,0,0,1,1.0,1.0,,,conc,,,,round,mesocarp
neighbors-200,wikipedia_sgns_model,0.4619015132,-,True,-,paratha,paratha,108,False,False,0,0,0,None,,,,-,,,,round,paratha
pos,manually_included,0.4343560557,-,True,-,lemon,lemon,10273,True,True,4,0,5,0.08,0.19811847771438568,poly,non-met,abs-conc,608,518,280,round,lemon
neighbors-200,wikipedia_sgns_model,0.4064733251,-,True,-,mayonnaise,mayonnaise,1076,True,True,0,0,1,1.0,1.0,poly,,conc,,,,round,mayonnaise
neighbors-200,wikipedia_sgns_model,0.430351746,-,True,-,sausage,sausage,4194,True,True,2,0,2,0.2,0.2,poly,non-met,conc,,,,round,sausage
neighbors-200,wikipedia_sgns_model,0.4431770082,-,True,-,jelly,jelly,4603,True,True,1,0,4,0.5,0.6174089068825911,poly,,conc,560,521,,round,jelly
neighbors-200,wikipedia_sgns_model,0.4139391211,-,True,-,peanuts,peanut,4471,True,True,3,0,5,0.3333333333333333,0.45786278938452857,poly,,conc,,,,round,peanut
neighbors-200,wikipedia_sgns_model,0.4478844813,-,True,-,peanut,peanut,4305,True,True,3,0,5,0.3333333333333333,0.45786278938452857,poly,,conc,,,,round,peanut
neighbors-200,wikipedia_sgns_model,0.4232898428,-,True,-,pecans,pecan,275,True,True,1,0,3,0.19047619047619047,0.22954822954822954,poly,,abs-conc,,,,round,pecan
is_round,mcrae,0.4156371515,-,True,pos-is_round-all,blueberry,blueberry,2067,True,True,1,0,2,0.34782608695652173,0.34782608695652173,mon,,conc,,,,round,blueberry
neighbors-200,wikipedia_sgns_model,0.4311850427,-,True,-,coconut,coconut,10927,True,True,2,0,3,0.21052631578947367,0.2509161793372319,poly,,conc,,,,round,coconut
neighbors-200,wikipedia_sgns_model,0.4125434911,-,True,-,bulgur,bulgur,116,True,True,0,0,1,1.0,1.0,,,conc,,,,round,bulgur
neighbors-200,wikipedia_sgns_model,0.4185460817,-,True,-,salad,salad,4621,True,True,0,0,1,1.0,1.0,poly,non-met,conc,595,554,342,round,salad
neighbors-200,wikipedia_sgns_model,0.4497127227,-,True,-,tomato,tomato,5831,True,True,2,0,2,0.21052631578947367,0.21052631578947367,poly,non-met,conc,662,574,,round,tomato
neighbors-200,wikipedia_sgns_model,0.3967848602,-,True,-,melon,melon,2295,True,True,1,0,2,0.36363636363636365,0.36363636363636365,poly,,conc,,441,,round,melon
neighbors-200,wikipedia_sgns_model,0.4069336232,-,True,-,ketchup,ketchup,1311,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,round,ketchup
is_round is_round,mcrae manually_included,0.4169972729,-,True,pos-is_round-all,apple,apple,48472,True,True,1,0,2,0.32,0.32,poly,non-met,conc,620,598,211,round,apple
neighbors-200,wikipedia_sgns_model,0.4182053373,-,True,-,apples,apple,11956,True,True,1,0,2,0.32,0.32,poly,non-met,conc,,,,round,apple
neighbors-200,wikipedia_sgns_model,0.4018575446,-,True,-,passionfruit,passionfruit,154,False,False,0,0,0,None,,,,-,,,,round,passionfruit
neighbors-200,wikipedia_sgns_model,0.4417228516,-,True,-,cheese,cheese,21839,True,True,2,0,4,0.2222222222222222,0.2361111111111111,poly,non-met,conc,624,588,211,round,cheese
is_round,mcrae,0.4172220327,-,True,pos-is_round-no,banana,banana,10769,True,True,2,0,2,0.38095238095238093,0.38095238095238093,mon,,conc,633,576,,round,banana
neighbors-200,wikipedia_sgns_model,0.3986455826,-,True,-,cucurbits,cucurbit,122,True,True,0,0,1,1.0,1.0,,,abs,,,,round,cucurbit
neighbors-200,wikipedia_sgns_model,0.4038534397,-,True,-,mentzelia,mentzelia,105,True,True,0,0,1,1.0,1.0,,,abs,,,,round,mentzelia
neighbors-200,wikipedia_sgns_model,0.4052076161,-,True,-,sapodilla,sapodilla,124,True,True,1,0,2,0.3333333333333333,0.3333333333333333,,,conc,,,,round,sapodilla
neighbors-200,wikipedia_sgns_model,0.4002432684,-,True,-,jalapeos,jalapeos,136,False,False,0,0,0,None,,,,-,,,,round,jalapeos
round,conceptnet,0.4244582899,-,True,-,oranges,orange,3774,True,True,2,0,6,0.09090909090909091,0.21267781238369476,homonyms_only_different_pos,non-met,abs-conc-n,,,,round,orange
neighbors-200,wikipedia_sgns_model,0.4328091538,-,True,-,watermelon,watermelon,1702,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,,conc,,,,round,watermelon
neighbors-200,wikipedia_sgns_model,0.4243153535,-,True,-,pineapple,pineapple,3462,True,True,2,0,2,0.38095238095238093,0.38095238095238093,poly,,conc,653,489,,round,pineapple
neighbors-200,wikipedia_sgns_model,0.428460335,-,True,-,pumpkin,pumpkin,3575,True,True,2,0,2,0.21052631578947367,0.21052631578947367,poly,,conc,,,,round,pumpkin
neighbors-200,wikipedia_sgns_model,0.4268906086,-,True,-,almonds,almond,1902,True,True,2,0,2,0.32,0.32,poly,,conc,,,,round,almond
neighbors-200,wikipedia_sgns_model,0.4053740081,-,True,-,soursop,soursop,100,True,True,1,0,2,0.3076923076923077,0.3076923076923077,,,conc,,,,round,soursop
neighbors-200,wikipedia_sgns_model,0.4267309208,-,True,-,fruits,fruit,23163,True,True,2,3,5,0.1111111111111111,0.25816993464052285,homonyms_only_different_pos,non-met,abs-conc,,,,round,fruit
neighbors-200,wikipedia_sgns_model,0.4504217576,-,True,-,fruit,fruit,59986,True,True,2,3,5,0.1111111111111111,0.25816993464052285,homonyms_only_different_pos,non-met,abs-conc,612,590,219,round,fruit
neighbors-200,wikipedia_sgns_model,0.4167148171,-,True,-,onions,onion,4692,True,True,1,0,3,0.2,0.26195286195286194,poly,,conc,,,,round,onion
neighbors-200,wikipedia_sgns_model,0.402548536,-,True,-,chives,chive,293,True,True,0,0,1,1.0,1.0,poly,,conc,,,,round,chive
is_round,mcrae,0.4283906442,-,True,pos-is_round-all,cabbage,cabbage,4316,True,True,1,0,4,0.10526315789473684,0.14097007223942207,poly,,abs-conc,611,504,,round,cabbage
neighbors-200,wikipedia_sgns_model,0.4358384329,-,True,-,potatoes,potato,9650,True,True,1,0,2,0.2222222222222222,0.2222222222222222,poly,non-met,conc,,,,round,potato
neighbors-200,wikipedia_sgns_model,0.4510908104,-,True,-,potato,potato,11670,True,True,1,0,2,0.2222222222222222,0.2222222222222222,poly,non-met,conc,629,612,233,round,potato
is_round,mcrae,0.223025419,-,True,pos-is_round-all,baton,baton,12610,True,True,1,0,5,0.7368421052631579,0.766549707602339,poly,,conc,570,424,,round,baton
round,conceptnet,0.307780956,-,True,-,basketball,basketball,187540,True,True,1,0,2,0.1,0.1,poly,,abs-conc,,,,round,basketball
is_round,mcrae,0.3746158044,-,True,pos-is_round-all,bowl,bowl,100099,True,True,4,5,12,0.11764705882352941,0.36320669310666914,homonyms_also_same_pos,non-met,abs-conc,575,557,256,round,bowl
is_round,mcrae,0.4308297798,-,True,pos-is_round-all,cantaloupe,cantaloupe,287,True,True,1,0,2,0.3076923076923077,0.3076923076923077,,,conc,,,,round,cantaloupe
round,conceptnet,0.3466901085,-,True,-,baseball,baseball,177203,True,True,1,0,2,0.09090909090909091,0.09090909090909091,poly,non-met,abs-conc,,,,round,baseball
round,conceptnet,0.3365504681,-,True,-,oval,oval,26400,True,True,0,0,2,None,,mon,non-met,abs,,,,round,oval
neighbors-200,wikipedia_sgns_model,0.3993871923,-,True,-,biscuits,biscuit,3178,True,True,1,0,2,0.7058823529411765,0.7058823529411765,poly,non-met,conc,,,,round,biscuit
is_round,mcrae,0.4370520775,-,True,pos-is_round-some,biscuit,biscuit,3219,True,True,1,0,2,0.7058823529411765,0.7058823529411765,poly,non-met,conc,574,521,,round,biscuit
round,conceptnet,0.2855872741,-,True,-,circle,circle,75249,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,515,581,214,round,circle
round,conceptnet,0.2907581061,-,True,-,circles,circle,27366,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,,,,round,circle
round,conceptnet,0.3323577326,-,True,-,marble,marble,29389,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,611,436,294,round,marble
round,conceptnet,0.3742799955,-,True,-,marbles,marble,2365,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,,,,round,marble
round,conceptnet,0.4114801448,-,True,-,frisbee,frisbee,1532,True,True,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,,,,round,frisbee
round,conceptnet,0.4150315457,-,True,-,frisbees,frisbee,119,True,True,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,,,,round,frisbee
round is_round,conceptnet mcrae,0.4441249777,-,True,pos-is_round-all,ball,ball,137087,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,615,575,150,round,ball
round,conceptnet,0.4722188363,-,True,-,balls,ball,28297,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,,,,round,ball
round,conceptnet,0.2824723115,-,True,-,planets,planet,23876,True,True,1,0,3,0.5,0.6190476190476191,mon,non-met,conc,,,,round,planet
round,conceptnet,0.4737491003,-,True,-,tarts,tart,484,True,True,3,0,5,0.25,0.4467320261437908,homonyms_only_different_pos,,conc,,,,round,tart
round,conceptnet,0.3158253343,-,True,-,sphere,sphere,23135,True,True,2,6,7,0.1,0.2604244261807287,poly,,abs-conc,489,457,,round,sphere
round,conceptnet,0.2712432084,-,True,-,globe,globe,42074,True,True,2,0,3,0.125,0.25595238095238093,poly,non-met,abs-conc-n,535,477,364,round,globe
is_round,mcrae,0.3339922966,-,True,pos-is_round-all,bracelet,bracelet,3240,True,True,1,0,2,0.5882352941176471,0.5882352941176471,mon,,conc,602,547,,round,bracelet
round,conceptnet,0.2828903373,-,True,-,cds,cds,16324,True,True,0,0,4,0.10526315789473684,0.20887205759496777,,,abs-conc,,,,round,cds
is_round,mcrae,0.4119046123,-,True,pos-is_round-some,ashtray,ashtray,401,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,round,ashtray
square,conceptnet,0.3676488434,-,True,-,cube,cube,11922,True,True,3,0,7,0.1,0.2454047281798478,homonyms_only_different_pos,,abs-conc,530,502,383,round,cube
