categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
neighbors-200,wikipedia_sgns_model,0.5666187095,-,True,-,cream,cream,29383,True,True,6,7,8,0.125,0.23260073260073255,homonyms_only_different_pos,non-met,abs-conc,621,514,,sweet,cream
neg_met,manually_included,0.0967068701,3,False,-,problem,problem,137495,True,True,2,3,3,0.2857142857142857,0.2857142857142857,poly,non-met,abs,360,596,367,sweet,problem
neighbors-200,wikipedia_sgns_model,0.4799111711,-,True,-,pastry,pastry,4000,True,True,1,0,2,0.375,0.375,poly,non-met,conc,,,,sweet,pastry
neighbors-200,wikipedia_sgns_model,0.4806160648,-,True,-,pastries,pastry,1432,True,True,1,0,2,0.375,0.375,poly,non-met,conc,,,,sweet,pastry
neighbors-200,wikipedia_sgns_model,0.5138741363,-,True,-,chhena,chhena,115,False,False,0,0,0,None,,,,-,,,,sweet,chhena
neighbors-200,wikipedia_sgns_model,0.5887346081,-,True,-,syrup,syrup,4860,True,True,0,0,1,1.0,1.0,poly,,conc,,,,sweet,syrup
neighbors-200,wikipedia_sgns_model,0.4858921483,-,True,-,bagoong,bagoong,109,False,False,0,0,0,None,,,,-,,,,sweet,bagoong
neighbors-200,wikipedia_sgns_model,0.5034713586,-,True,-,candies,candy,1673,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,sweet,candy
neighbors-200,wikipedia_sgns_model,0.5239076926,-,True,-,candy,candy,16606,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,602,559,,sweet,candy
neighbors-200,wikipedia_sgns_model,0.5418253301,-,True,-,candied,candy,348,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,sweet,candy
neighbors-200,wikipedia_sgns_model,0.4738169436,-,True,-,achiote,achiote,106,False,False,0,0,0,None,,,,-,,,,sweet,achiote
neighbors-200,wikipedia_sgns_model,0.5532213221,-,True,-,garlic,garlic,5186,True,True,1,0,2,0.19047619047619047,0.19047619047619047,mon,non-met,conc,636,509,,sweet,garlic
neighbors-200,wikipedia_sgns_model,0.4900826973,-,True,-,sauteed,sauteed,181,True,False,0,0,2,None,,,,-,,,,sweet,sauteed
vegetable,wn_hypernym,0.3833434394,-,True,-,fries,fry,3343,True,True,2,4,6,0.2,0.40757575757575754,homonyms_only_different_pos,non-met,conc-n,,,,sweet,fry
neighbors-200,wikipedia_sgns_model,0.4970833916,-,True,-,fried,fry,11528,True,True,2,4,6,0.2,0.40757575757575754,homonyms_only_different_pos,non-met,conc-n,,,,sweet,fry
neighbors-200,wikipedia_sgns_model,0.4792229315,-,True,-,yogurts,yogurt,124,True,True,0,0,1,0.875,0.875,,,conc,,,,sweet,yogurt
neighbors-200,wikipedia_sgns_model,0.5356932654,-,True,-,yogurt,yogurt,2506,True,True,0,0,1,0.875,0.875,,,conc,,,,sweet,yogurt
neighbors-200,wikipedia_sgns_model,0.5518369213,-,True,-,custard,custard,1600,True,True,0,0,1,1.0,1.0,poly,,conc,549,460,,sweet,custard
neighbors-200,wikipedia_sgns_model,0.4732648199,-,True,-,pasta,pasta,3354,True,True,1,0,2,0.42857142857142855,0.42857142857142855,mon,non-met,conc,,,,sweet,pasta
neighbors-200,wikipedia_sgns_model,0.5078506473,-,True,-,snack,snack,5025,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,sweet,snack
neighbors-200,wikipedia_sgns_model,0.4732825364,-,True,-,payasam,payasam,101,False,False,0,0,0,None,,,,-,,,,sweet,payasam
neighbors-200,wikipedia_sgns_model,0.4929426248,-,True,-,provolone,provolone,107,False,False,0,0,0,None,,,,-,,,,sweet,provolone
neighbors-200,wikipedia_sgns_model,0.5473633469,-,True,-,chutneys,chutney,153,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,chutney
neighbors-200,wikipedia_sgns_model,0.5338014856,-,True,-,puree,puree,169,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,,,,sweet,puree
neighbors-200,wikipedia_sgns_model,0.4984130507,-,True,-,condiments,condiment,792,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,condiment
vegetable,wn_hypernym,0.4825561322,-,True,-,vegetable,vegetable,11793,True,True,1,0,2,0.23529411764705882,0.23529411764705882,homonyms_only_different_pos,non-met,conc,602,591,269,sweet,vegetable
neighbors-200,wikipedia_sgns_model,0.5673280201,-,True,-,vegetables,vegetable,17635,True,True,1,0,2,0.23529411764705882,0.23529411764705882,homonyms_only_different_pos,non-met,conc,,,,sweet,vegetable
neighbors-200,wikipedia_sgns_model,0.4834128148,-,True,-,empanadas,empanada,167,False,False,0,0,0,None,,,,-,,,,sweet,empanada
neighbors-200,wikipedia_sgns_model,0.4770714456,-,True,-,refried,refried,150,False,False,0,0,0,None,,,,-,,,,sweet,refried
sweet,conceptnet,0.5382015198,-,True,-,desserts,dessert,2309,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,dessert
neighbors-200,wikipedia_sgns_model,0.5977004787,-,True,-,dessert,dessert,4305,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,dessert
is_food,cslb,0.3550950208,-,True,-,sandwich,sandwich,10687,True,True,1,3,3,0.18181818181818182,0.18181818181818182,homonyms_only_different_pos,non-met,conc,,,,sweet,sandwich
neighbors-200,wikipedia_sgns_model,0.4806169583,-,True,-,seasonings,seasoning,682,True,True,1,0,5,0.11764705882352941,0.23972922502334268,poly,,abs-conc,,,,sweet,seasoning
neighbors-200,wikipedia_sgns_model,0.4927516286,-,True,-,baked,bake,6580,True,False,1,4,4,0.2222222222222222,0.2526455026455026,poly,non-met,-,,,,sweet,bake
neighbors-200,wikipedia_sgns_model,0.489036142,-,True,-,juices,juice,1969,True,True,1,0,4,0.1111111111111111,0.23332944288826643,homonyms_only_different_pos,non-met,abs-conc,,,,sweet,juice
neighbors-200,wikipedia_sgns_model,0.5915262568,-,True,-,juice,juice,12735,True,True,1,0,4,0.1111111111111111,0.23332944288826643,homonyms_only_different_pos,non-met,abs-conc,599,567,250,sweet,juice
neighbors-200,wikipedia_sgns_model,0.4823224793,-,True,-,noodles,noodle,3387,True,True,2,0,2,0.25,0.25,mon,,conc,,,,sweet,noodle
is_food,cslb,0.5752217057,-,True,-,butter,butter,11341,True,True,1,0,3,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,618,615,206,sweet,butter
neighbors-200,wikipedia_sgns_model,0.524909872,-,True,-,caramelized,caramelize,203,True,False,1,0,2,0.25,0.25,,,-,,,,sweet,caramelize
is_sweet is_food,cslb,0.5992685793,-,True,-,chocolate,chocolate,19564,True,True,1,0,3,0.13333333333333333,0.2723646723646724,homonyms_only_different_pos,non-met,abs-conc,576,560,,sweet,chocolate
neighbors-200,wikipedia_sgns_model,0.4742463606,-,True,-,puddings,pudding,481,True,True,2,0,3,0.7058823529411765,0.7668845315904139,poly,non-met,conc,,,,sweet,pudding
neighbors-200,wikipedia_sgns_model,0.5557934039,-,True,-,pudding,pudding,3422,True,True,2,0,3,0.7058823529411765,0.7668845315904139,poly,non-met,conc,593,510,,sweet,pudding
neighbors-200,wikipedia_sgns_model,0.5060240771,-,True,-,sauces,sauce,2120,True,True,1,3,4,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,,,,sweet,sauce
neighbors-200,wikipedia_sgns_model,0.5865029491,-,True,-,sauce,sauce,11296,True,True,1,3,4,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,576,522,258,sweet,sauce
neighbors-200,wikipedia_sgns_model,0.474651253,-,True,-,enchiladas,enchiladas,135,True,True,0,0,1,1.0,1.0,,,conc,,,,sweet,enchiladas
neighbors-200,wikipedia_sgns_model,0.4886383135,-,True,-,atole,atole,150,True,True,0,0,1,1.0,1.0,,,conc,,,,sweet,atole
neighbors-200,wikipedia_sgns_model,0.4836629105,-,True,-,spiciness,spiciness,137,True,True,0,0,2,0.42857142857142855,0.42857142857142855,,,abs,,,,sweet,spiciness
neighbors-200,wikipedia_sgns_model,0.4850555679,-,True,-,marinades,marinade,111,True,True,0,0,2,None,,poly,,conc,,,,sweet,marinade
neighbors-200,wikipedia_sgns_model,0.5449398016,-,True,-,gochujang,gochujang,128,False,False,0,0,0,None,,,,-,,,,sweet,gochujang
is_food,cslb,0.5102759943,-,True,-,bread,bread,24007,True,True,2,0,3,0.13333333333333333,0.13333333333333333,poly,non-met,abs-conc,622,611,,sweet,bread
neighbors-200,wikipedia_sgns_model,0.4890244203,-,True,-,vinaigrette,vinaigrette,113,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,vinaigrette
neighbors-200,wikipedia_sgns_model,0.5292313926,-,True,-,buttercream,buttercream,126,False,False,0,0,0,None,,,,-,,,,sweet,buttercream
neighbors-200,wikipedia_sgns_model,0.4752642222,-,True,-,cooked,cook,11563,True,True,3,5,7,0.15384615384615385,0.29563769563769554,homonyms_only_different_pos,non-met,conc-n,,,,sweet,cook
vegetable,wn_hypernym,0.2279122299,-,True,-,iceberg,iceberg,2181,True,True,1,0,2,0.25,0.25,mon,,conc,,406,,sweet,iceberg
vegetable,wn_hypernym,0.2209191657,-,True,-,leek,leek,1874,True,True,1,0,2,0.2,0.2,mon,,conc,621,431,389,sweet,leek
vegetable,wn_hypernym,0.2126930348,-,True,-,greens,green,15901,True,True,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,,,,sweet,green
vegetable,wn_hypernym,0.2435448794,-,True,-,green,green,292969,True,True,8,0,14,0.11764705882352941,0.27549221442963145,homonyms_only_different_pos,non-met,abs-conc-n,460,583,225,sweet,green
vegetable is_food,cslb wn_hypernym,0.3338379259,-,True,-,gherkin,gherkin,167,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,conc,,,,sweet,gherkin
fruit fruit,wn_hypernym manually_included,0.4616336641,-,True,-,lime,lime,13357,True,True,5,0,8,0.17391304347826086,0.3775651808939852,homonyms_also_same_pos,,abs-conc,590,447,378,sweet,lime
is_food,cslb,0.2847542737,-,True,-,mussel,mussel,2046,True,True,1,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,618,396,414,sweet,mussel
is_sweet,cslb,0.4046538237,-,True,-,jam,jam,23933,True,True,6,4,11,0.1,0.18665470332137002,homonyms_also_same_pos,non-met,abs-conc,563,529,,sweet,jam
is_sweet fruit,cslb wn_hypernym,0.4385856438,-,True,-,prune,prune,513,True,True,1,0,3,0.18181818181818182,0.18181818181818182,homonyms_only_different_pos,non-met,conc,611,444,347,sweet,prune
fruit,wn_hypernym,0.3794173832,-,True,-,sloe,sloe,174,True,True,1,0,3,0.2962962962962963,0.4454766918535034,mon,,conc,300,185,,sweet,sloe
fruit,wn_hypernym,0.3925386131,-,True,-,berry,berry,20292,True,True,1,0,4,0.3333333333333333,0.5127674258109041,poly,non-met,conc-n,573,470,289,sweet,berry
neighbors-200,wikipedia_sgns_model,0.5244359464,-,True,-,berries,berry,5586,True,True,1,0,4,0.3333333333333333,0.5127674258109041,poly,non-met,conc-n,,,,sweet,berry
is_sweet fruit,cslb wn_hypernym,0.4743133701,-,True,-,raisin,raisin,1328,True,True,0,0,1,0.75,0.75,mon,non-met,conc,,,,sweet,raisin
neighbors-200,wikipedia_sgns_model,0.538384796,-,True,-,raisins,raisin,1444,True,True,0,0,1,0.75,0.75,mon,non-met,conc,,,,sweet,raisin
is_food,cslb,0.4191869088,-,True,-,rice,rice,65319,True,True,1,0,5,0.19047619047619047,0.37265512265512263,poly,non-met,conc-n,608,548,,sweet,rice
vegetable,wn_hypernym,0.3891493163,-,True,-,aubergine,aubergine,218,True,True,2,0,2,0.21052631578947367,0.21052631578947367,mon,non-met,conc,,,,sweet,aubergine
is_food,cslb,0.3778178772,-,True,-,lobster,lobster,3817,True,True,1,0,2,0.2,0.2,poly,,conc,590,472,,sweet,lobster
vegetable,wn_hypernym,0.3790659893,-,True,-,broccoli,broccoli,1397,True,True,1,0,2,0.2,0.2,mon,,conc,,,,sweet,broccoli
vegetable,wn_hypernym,0.435942041,-,True,-,truffle,truffle,706,True,True,2,0,3,0.2222222222222222,0.26851851851851855,poly,,conc,,,,sweet,truffle
sweet,conceptnet,0.4201343145,-,True,-,wines,wine,15960,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,,,,sweet,wine
neighbors-200,wikipedia_sgns_model,0.4785735464,-,True,-,wine,wine,72076,True,True,2,0,4,0.2,0.2,homonyms_only_different_pos,non-met,abs,621,570,403,sweet,wine
fruit is_food,cslb wn_hypernym,0.416979592,-,True,-,olive,olive,22573,True,True,3,0,6,0.09090909090909091,0.27728835457628026,poly,non-met,abs-conc,618,444,458,sweet,olive
is_sweet,cslb,0.4932827611,-,True,-,cider,cider,3871,True,True,0,0,1,1.0,1.0,poly,non-met,abs,626,507,431,sweet,cider
fruit,wn_hypernym,0.4703314528,-,True,-,pomegranate,pomegranate,1373,True,True,2,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,,,,sweet,pomegranate
vegetable is_food,cslb wn_hypernym,0.431758681,-,True,-,artichoke,artichoke,557,True,True,1,0,2,0.21052631578947367,0.21052631578947367,poly,non-met,conc,,,,sweet,artichoke
vegetable fruit is_food,cslb wn_hypernym,0.4835571583,-,True,-,bean,bean,12162,True,True,2,0,5,0.2,0.23097643097643097,poly,met non-met,conc,604,549,,sweet,bean
neighbors-200,wikipedia_sgns_model,0.5680701903,-,True,-,beans,bean,12600,True,True,2,0,5,0.2,0.23097643097643097,poly,met non-met,conc,,,,sweet,bean
fruit,wn_hypernym,0.5003759763,-,True,-,avocado,avocado,1305,True,True,2,0,3,0.3333333333333333,0.3333333333333333,mon,,conc,,,,sweet,avocado
neighbors-200,wikipedia_sgns_model,0.4977733951,-,True,-,peaches,peach,3166,True,True,2,0,5,0.09090909090909091,0.2615968324088529,homonyms_only_different_pos,,abs-conc,,,,sweet,peach
is_sweet fruit,cslb wn_hypernym,0.518444297,-,True,-,peach,peach,6726,True,True,2,0,5,0.09090909090909091,0.2615968324088529,homonyms_only_different_pos,,abs-conc,617,536,292,sweet,peach
is_sweet fruit,cslb wn_hypernym,0.5299437572,-,True,-,pear,pear,4366,True,True,2,0,2,0.3333333333333333,0.3333333333333333,mon,non-met,conc,634,567,,sweet,pear
is_sweet fruit is_food,cslb wn_hypernym,0.4520549188,-,True,-,currant,currant,542,True,True,2,0,3,0.3333333333333333,0.4670531400966183,poly,non-met,conc,,,,sweet,currant
neighbors-200,wikipedia_sgns_model,0.4810887305,-,True,-,currants,currant,344,True,True,2,0,3,0.3333333333333333,0.4670531400966183,poly,non-met,conc,,,,sweet,currant
is_sweet fruit,cslb wn_hypernym,0.5003044223,-,True,-,cherry,cherry,22512,True,True,3,0,5,0.09090909090909091,0.22159798262739439,homonyms_only_different_pos,,abs-conc,611,514,317,sweet,cherry
neighbors-200,wikipedia_sgns_model,0.5136909143,-,True,-,cherries,cherry,1959,True,True,3,0,5,0.09090909090909091,0.22159798262739439,homonyms_only_different_pos,,abs-conc,,,,sweet,cherry
vegetable fruit,wn_hypernym,0.3160078512,-,True,-,pea,pea,9564,True,True,1,0,3,0.19047619047619047,0.24610075914423737,poly,non-met,conc,614,524,,sweet,pea
is_sweet,cslb,0.4664885774,-,True,-,peas,pea,4728,True,True,1,0,3,0.19047619047619047,0.24610075914423737,poly,non-met,conc,,,,sweet,pea
is_sweet fruit,cslb wn_hypernym,0.4691025385,-,True,-,nectarine,nectarine,101,True,True,1,0,2,0.3333333333333333,0.3333333333333333,mon,,conc,,,,sweet,nectarine
vegetable,wn_hypernym,0.4400971095,-,True,-,beet,beet,2546,True,True,1,0,2,0.2,0.2,poly,,conc,645,497,,sweet,beet
fruit is_food,cslb wn_hypernym,0.4611085897,-,True,-,corn,corn,25435,True,True,3,0,9,0.08695652173913043,0.21758200397562114,homonyms_also_same_pos,non-met,abs-conc,576,548,,sweet,corn
neighbors-200,wikipedia_sgns_model,0.506871748,-,True,-,horchata,horchata,123,False,False,0,0,0,None,,,,-,,,,sweet,horchata
neighbors-200,wikipedia_sgns_model,0.4851544504,-,True,-,mangoes,mango,1104,True,True,2,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,,,,sweet,mango
is_sweet fruit,cslb wn_hypernym,0.5296331612,-,True,-,mango,mango,5074,True,True,2,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,,,,sweet,mango
neighbors-200,wikipedia_sgns_model,0.4851127807,-,True,-,flavoring,flavor,1125,True,True,0,0,4,0.23529411764705882,0.2901960784313726,,,abs,,,,sweet,flavor
neighbors-200,wikipedia_sgns_model,0.5046707779,-,True,-,flavor,flavor,11305,True,True,0,0,4,0.23529411764705882,0.2901960784313726,,,abs,,,,sweet,flavor
neighbors-200,wikipedia_sgns_model,0.545603088,-,True,-,flavors,flavor,5521,True,True,0,0,4,0.23529411764705882,0.2901960784313726,,,abs,,,,sweet,flavor
neighbors-200,wikipedia_sgns_model,0.5463057645,-,True,-,flavored,flavor,3729,True,True,0,0,4,0.23529411764705882,0.2901960784313726,,,abs,,,,sweet,flavor
neighbors-200,wikipedia_sgns_model,0.4806795314,-,True,-,vinegar,vinegar,3926,True,True,1,0,2,0.2857142857142857,0.2857142857142857,mon,,abs-conc,645,468,,sweet,vinegar
neighbors-200,wikipedia_sgns_model,0.5040073004,-,True,-,milk,milk,42123,True,True,2,4,7,0.2,0.41507936507936516,homonyms_only_different_pos,non-met,abs-conc-n,670,588,,sweet,milk
vegetable fruit,wn_hypernym,0.4117924629,-,True,-,lentil,lentil,457,True,True,1,0,3,0.19047619047619047,0.24610075914423737,mon,,conc,,,,sweet,lentil
neighbors-200,wikipedia_sgns_model,0.5251357948,-,True,-,plums,plum,1199,True,True,3,0,5,0.09090909090909091,0.1806298276886512,poly,,abs-conc,,,,sweet,plum
is_sweet fruit,cslb wn_hypernym,0.5264099349,-,True,-,plum,plum,5994,True,True,3,0,5,0.09090909090909091,0.1806298276886512,poly,,abs-conc,632,547,,sweet,plum
fruit,wn_hypernym,0.4782152918,-,True,-,pistachio,pistachio,469,True,True,2,0,2,0.3076923076923077,0.3076923076923077,poly,,conc,,,,sweet,pistachio
neighbors-200,wikipedia_sgns_model,0.4790325953,-,True,-,pistachios,pistachio,309,True,True,2,0,2,0.3076923076923077,0.3076923076923077,poly,,conc,,,,sweet,pistachio
neighbors-200,wikipedia_sgns_model,0.4784173695,-,True,-,mesocarp,mesocarp,119,True,True,0,0,1,1.0,1.0,,,conc,,,,sweet,mesocarp
neighbors-200,wikipedia_sgns_model,0.4998727701,-,True,-,spicy,spicy,3294,True,False,1,0,3,None,,poly,met,-,,,,sweet,spicy
fruit,wn_hypernym,0.4456593389,-,True,-,loquat,loquat,150,True,True,2,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,,,,sweet,loquat
fruit,wn_hypernym,0.4650448707,-,True,-,papaya,papaya,1259,True,True,1,0,2,0.3333333333333333,0.3333333333333333,poly,,conc,,,,sweet,papaya
neighbors-200,wikipedia_sgns_model,0.4737692137,-,True,-,spices,spice,6517,True,True,2,0,5,0.13333333333333333,0.26249999999999996,homonyms_only_different_pos,non-met,abs-conc,,,,sweet,spice
vegetable is_food,cslb wn_hypernym,0.4193877991,-,True,-,mushroom,mushroom,8875,True,True,3,4,7,0.2,0.39942615004534515,homonyms_only_different_pos,non-met,conc,,,,sweet,mushroom
neighbors-200,wikipedia_sgns_model,0.5008994016,-,True,-,paratha,paratha,108,False,False,0,0,0,None,,,,-,,,,sweet,paratha
neighbors-200,wikipedia_sgns_model,0.5030876365,-,True,-,apricots,apricot,689,True,True,1,0,3,0.09090909090909091,0.1806298276886512,poly,,abs-conc,,,,sweet,apricot
is_sweet fruit,cslb wn_hypernym,0.53276207,-,True,-,apricot,apricot,1446,True,True,1,0,3,0.09090909090909091,0.1806298276886512,poly,,abs-conc,638,428,386,sweet,apricot
fruit,wn_hypernym,0.5727899437,-,True,-,lemon,lemon,10273,True,True,4,0,5,0.08,0.19811847771438568,poly,non-met,abs-conc,608,518,280,sweet,lemon
neighbors-200,wikipedia_sgns_model,0.5522621438,-,True,-,vanilla,vanilla,4623,True,True,3,0,5,0.08333333333333333,0.12171717171717171,poly,,abs-conc,,,,sweet,vanilla
is_food,cslb,0.5084558925,-,True,-,mayonnaise,mayonnaise,1076,True,True,0,0,1,1.0,1.0,poly,,conc,,,,sweet,mayonnaise
fruit,wn_hypernym,0.5123864395,-,True,-,mamey,mamey,115,True,True,1,0,2,0.3333333333333333,0.3333333333333333,,,conc,,,,sweet,mamey
vegetable,wn_hypernym,0.4777560852,-,True,-,eggplant,eggplant,940,True,True,1,0,2,0.21052631578947367,0.21052631578947367,poly,,conc,,,,sweet,eggplant
fruit,wn_hypernym,0.2995443813,-,True,-,huckleberry,huckleberry,1357,True,True,2,0,3,0.3333333333333333,0.5169082125603864,mon,,conc,,,,sweet,huckleberry
fruit,wn_hypernym,0.3854410317,-,True,-,drupe,drupe,641,True,True,0,0,1,1.0,1.0,mon,,conc,,,,sweet,drupe
vegetable,wn_hypernym,0.433273598,-,True,-,pigweed,pigweed,106,True,True,2,0,3,0.2,0.40606060606060607,,,conc,,,,sweet,pigweed
neighbors-200,wikipedia_sgns_model,0.5089549553,-,True,-,sausage,sausage,4194,True,True,2,0,2,0.2,0.2,poly,non-met,conc,,,,sweet,sausage
is_sweet is_food,cslb,0.5139537623,-,True,-,jelly,jelly,4603,True,True,1,0,4,0.5,0.6174089068825911,poly,,conc,560,521,,sweet,jelly
neighbors-200,wikipedia_sgns_model,0.4989658052,-,True,-,peanuts,peanut,4471,True,True,3,0,5,0.3333333333333333,0.45786278938452857,poly,,conc,,,,sweet,peanut
is_sweet fruit is_food,cslb wn_hypernym cslb_crowd_pos,0.5913783542,-,True,-,peanut,peanut,4305,True,True,3,0,5,0.3333333333333333,0.45786278938452857,poly,,conc,,,,sweet,peanut
vegetable,wn_hypernym,0.4351246199,-,True,-,shallot,shallot,209,True,True,2,0,3,0.18181818181818182,0.2467235281880591,mon,,conc,,,,sweet,shallot
neighbors-200,wikipedia_sgns_model,0.4884681995,-,True,-,shallots,shallot,295,True,True,2,0,3,0.18181818181818182,0.2467235281880591,mon,,conc,,,,sweet,shallot
vegetable,wn_hypernym,0.4769027912,-,True,-,chili,chili,6877,True,True,1,0,2,0.3157894736842105,0.3157894736842105,,,conc,,,,sweet,chili
fruit,wn_hypernym,0.4638231098,-,True,-,pecan,pecan,1102,True,True,1,0,3,0.19047619047619047,0.22954822954822954,poly,,abs-conc,,,,sweet,pecan
neighbors-200,wikipedia_sgns_model,0.4844181518,-,True,-,pecans,pecan,275,True,True,1,0,3,0.19047619047619047,0.22954822954822954,poly,,abs-conc,,,,sweet,pecan
fruit,wn_hypernym,0.5219893696,-,True,-,citrus,citrus,8613,True,True,1,0,2,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,,,,sweet,citrus
is_sweet fruit,cslb wn_hypernym,0.5119957576,-,True,-,blueberry,blueberry,2067,True,True,1,0,2,0.34782608695652173,0.34782608695652173,mon,,conc,,,,sweet,blueberry
neighbors-200,wikipedia_sgns_model,0.4847586096,-,True,-,cereal,cereal,5197,True,True,2,0,4,0.21052631578947367,0.2832080200501253,poly,,conc,637,543,,sweet,cereal
neighbors-200,wikipedia_sgns_model,0.5000235232,-,True,-,edible,edible,7908,True,True,0,0,2,None,,mon,,conc,,,,sweet,edible
fruit,wn_hypernym,0.5549958932,-,True,-,coconut,coconut,10927,True,True,2,0,3,0.21052631578947367,0.2509161793372319,poly,,conc,,,,sweet,coconut
neighbors-200,wikipedia_sgns_model,0.4911259774,-,True,-,bulgur,bulgur,116,True,True,0,0,1,1.0,1.0,,,conc,,,,sweet,bulgur
