categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
blue,conceptnet,0.2552483827,-0,True,-0,water,water,586090,True,True,6,12,10,0.1818181818,0.34977749,homonyms_only_different_pos,non-met,abs-conc,616,641,153,yellow,water
is_yellow,cslb cslb_crowd_pos,0.3768127266,-0,True,-0,beer,beer,40202,True,True,0,1,1,1,1,poly,non-met,abs,587,604,,yellow,beer
is_yellow,cslb_crowd_pos,0.4245010861,-0,True,-0,lemonade,lemonade,1602,True,True,0,0,1,1,1,poly,non-met,abs,615,522,,yellow,lemonade
is_yellow,veale_simile,0.2591098772,-0,True,-0,sun,sun,141986,True,True,3,0,7,0.0952380952,0.2774699673,homonyms_only_different_pos,met non-met,abs-conc-n,617,635,181,yellow,sun
is_black,cslb,0.42057468,-0,True,-0,coffee,coffee,42783,True,True,2,0,4,0.1,0.2050505051,poly,non-met,abs-conc,613,625,292,yellow,coffee
is_black,cslb,0.1948667488,-0,True,-0,cloak,cloak,4920,True,True,1,6,5,0.25,0.3818277311,homonyms_only_different_pos,non-met,conc,543,423,,yellow,cloak
is_black,cslb,0.2287349376,-0,True,-0,wetsuit,wetsuit,331,False,False,0,0,0,None,,,,-0,,,,yellow,wetsuit
is_green,cslb,0.1728470828,-0,True,-0,parka,parka,1051,True,True,0,0,1,1,1,poly,,conc,,,,yellow,parka
is_black,cslb,0.147912673,-0,True,-0,suit,suit,53572,True,True,6,11,10,0.1111111111,0.2847771272,homonyms_only_different_pos,met non-met,abs-conc,545,543,,yellow,suit
is_black is_blue,cslb,0.2096688379,-0,True,-0,jeans,jean,6584,True,True,1,0,2,0.5882352941,0.5882352941,,non-met,conc,,,,yellow,jean
blue,conceptnet,0.2292724997,-0,True,-0,dress,dress,39768,True,True,6,12,21,0.1666666667,0.2528561796,homonyms_only_different_pos,non-met,conc,595,588,222,yellow,dress
is_black,cslb,0.2293889898,-0,True,-0,gown,gown,4847,True,True,1,0,6,0.1176470588,0.5196543163,poly,non-met,abs-conc,586,515,,yellow,gown
is_black,cslb,0.2637372794,-0,True,-0,stockings,stocking,3531,True,True,1,0,9,0.1111111111,0.4488455988,poly,non-met,abs-conc,,,,yellow,stocking
is_black is_red,cslb,0.2773793742,-0,True,-0,hair,hair,67185,True,True,3,0,6,0.1428571429,0.3297985348,poly,non-met,abs-conc,583,575,,yellow,hair
is_black,cslb,0.2464285032,-0,True,-0,tights,tight,1030,True,False,5,0,16,None,,homonyms_only_different_pos,met non-met,-0,,,,yellow,tight
is_black,mcrae,0.2652358493,-0,True,neg-is_black-some,boots,boot,14607,True,True,5,20,9,0.0869565217,0.2410615191,homonyms_also_same_pos,met non-met,abs-conc,,,,yellow,boot
red,conceptnet,0.2348528219,-0,True,-0,clothing,clothing,47373,True,True,0,0,4,0.2,0.2166666667,mon,non-met,conc,570,614,,yellow,clothing
neighbors-200,wikipedia_sgns_model,0.471030652,-0,True,-0,quesadillas,quesadilla,124,True,True,0,0,1,1,1,,,conc,,,,yellow,quesadilla
green,conceptnet,0.2969975704,-0,True,-0,glass,glass,102855,True,True,5,7,12,0.0952380952,0.2823141634,poly,non-met,abs-conc,635,611,,yellow,glass
is_red,veale_simile,0.2682976875,-0,True,-0,flame,flame,16929,True,True,2,4,4,0.1428571429,0.1865079365,homonyms_only_different_pos,non-met,conc,582,551,261,yellow,flame
neighbors-200,wikipedia_sgns_model,0.4956178574,-0,True,-0,cream,cream,29383,True,True,6,7,8,0.125,0.2326007326,homonyms_only_different_pos,non-met,abs-conc,621,514,,yellow,cream
is_black,veale_simile,0.217280724,-0,True,-0,coal,coal,87631,True,True,2,3,5,0.1818181818,0.2544191919,homonyms_only_different_pos,,conc,584,513,278,yellow,coal
neighbors-200,wikipedia_sgns_model,0.4812007882,-0,True,-0,syrup,syrup,4860,True,True,0,0,1,1,1,poly,,conc,,,,yellow,syrup
neighbors-200,wikipedia_sgns_model,0.4674728063,-0,True,-0,candy,candy,16606,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,602,559,,yellow,candy
neighbors-200,wikipedia_sgns_model,0.5042411284,-0,True,-0,garlic,garlic,5186,True,True,1,0,2,0.1904761905,0.1904761905,mon,non-met,conc,636,509,,yellow,garlic
neighbors-200,wikipedia_sgns_model,0.4705999563,-0,True,-0,custard,custard,1600,True,True,0,0,1,1,1,poly,,conc,549,460,,yellow,custard
neighbors-200,wikipedia_sgns_model,0.4937204718,-0,True,-0,vegetable,vegetable,11793,True,True,1,0,2,0.2352941176,0.2352941176,homonyms_only_different_pos,non-met,conc,602,591,269,yellow,vegetable
green,conceptnet,0.5184068116,-0,True,-0,vegetables,vegetable,17635,True,True,1,0,2,0.2352941176,0.2352941176,homonyms_only_different_pos,non-met,conc,,,,yellow,vegetable
neighbors-200,wikipedia_sgns_model,0.4948601828,-0,True,-0,juice,juice,12735,True,True,1,0,4,0.1111111111,0.2333294429,homonyms_only_different_pos,non-met,abs-conc,599,567,250,yellow,juice
is_black,veale_simile,0.3137110433,-0,True,-0,pot,pot,16449,True,True,4,0,10,0.0952380952,0.2560487207,homonyms_only_different_pos,non-met,abs-conc,584,577,217,yellow,pot
is_yellow yellow,cslb conceptnet,0.508818111,-0,True,-0,butter,butter,11341,True,True,1,0,3,0.3333333333,0.3333333333,homonyms_only_different_pos,non-met,conc,618,615,206,yellow,butter
neighbors-200,wikipedia_sgns_model,0.47291409,-0,True,-0,chocolate,chocolate,19564,True,True,1,0,3,0.1333333333,0.2723646724,homonyms_only_different_pos,non-met,abs-conc,576,560,,yellow,chocolate
is_black,veale_simile,0.2970136624,-0,True,-0,oven,oven,5535,True,True,0,0,1,1,1,poly,non-met,conc,593,577,236,yellow,oven
is_green,mcrae,0.4106618828,-0,True,neg-is_green-some,bottle,bottle,18995,True,True,3,3,5,0.1333333333,0.3444444444,homonyms_only_different_pos,non-met,abs-conc,591,591,,yellow,bottle
neighbors-200,wikipedia_sgns_model,0.475182571,-0,True,-0,gochujang,gochujang,128,False,False,0,0,0,None,,,,-0,,,,yellow,gochujang
neighbors-200,wikipedia_sgns_model,0.4582791058,-0,True,-0,buttercream,buttercream,126,False,False,0,0,0,None,,,,-0,,,,yellow,buttercream
blue,conceptnet,0.113797325,3,False,-0,world,world,1622378,True,True,4,8,9,0.1,0.2988622894,poly,met non-met,abs-conc-n,532,607,,yellow,world
is_black,cslb,0.1301107225,2,True,-0,newspaper,newspaper,157687,True,True,1,5,4,0.1,0.2484749455,poly,non-met,abs-conc,576,641,292,yellow,newspaper
is_black,cslb,0.1246974226,2,True,-0,football,football,719207,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,584,565,233,yellow,football
is_blue,mcrae,0.1368202334,3,True,neg-is_blue-all,bluejay,bluejay,102,False,False,0,0,0,None,,,,-0,,,,yellow,bluejay
is_black,veale_simile,0.101417697,3,False,-0,crypt,crypt,7106,True,True,0,0,1,0.8181818182,0.8181818182,mon,,conc,573,320,539,yellow,crypt
blue,conceptnet,0.1550212029,-0,True,-0,shy,shy,10056,True,True,4,4,6,0.2222222222,0.2222222222,homonyms_also_same_pos,non-met,abs,,,,yellow,shy
is_red,veale_simile,0.153137723,-0,True,-0,indian,indian,332847,True,True,0,0,5,0.1538461538,0.3173639226,,non-met,abs-conc,622,546,,yellow,indian
is_black,cslb,0.1372794717,-0,True,-0,tyre,tyre,7024,True,True,1,0,2,0.3529411765,0.3529411765,poly,non-met,conc-n,,,,yellow,tyre
black,conceptnet,0.1693820131,-0,True,-0,humans,human,86390,True,True,1,0,4,None,,homonyms_only_different_pos,non-met,conc,,,,yellow,human
is_black black,conceptnet veale_simile,0.1710652283,-0,True,-0,night,night,326741,True,True,2,7,8,0.2222222222,0.4300797359,poly,non-met,abs-n,496,636,222,yellow,night
is_yellow,cslb,0.2309256661,-0,True,-0,pyramid,pyramid,17132,True,True,2,0,7,0.125,0.1925645342,poly,met,abs-n,615,386,397,yellow,pyramid
is_black,veale_simile,0.1712545091,-0,True,-0,pit,pit,36018,True,True,7,4,14,0.1111111111,0.4085711871,homonyms_also_same_pos,non-met,abs-conc,593,493,314,yellow,pit
black,conceptnet,0.1791686964,-0,True,-0,tar,tar,9890,True,True,2,0,3,0.2105263158,0.2105263158,homonyms_only_different_pos,non-met,abs-conc,597,491,,yellow,tar
is_black,cslb veale_simile,0.2338951318,-0,True,-0,panther,panther,10500,True,True,1,0,3,0.8125,0.8514784946,poly,,conc,,,,yellow,panther
blue,conceptnet,0.1440131638,-0,True,-0,ring,ring,116797,True,True,9,16,15,0.125,0.2695056001,homonyms_also_same_pos,met non-met,abs-conc,593,589,208,yellow,ring
black,conceptnet,0.2095134788,-0,True,-0,jaguars,jaguar,7180,True,True,0,0,1,1,1,mon,,conc,,,,yellow,jaguar
black,conceptnet,0.240486977,-0,True,-0,leopards,leopard,3688,True,True,1,0,2,0.16,0.16,mon,,abs-conc,,,,yellow,leopard
is_yellow is_black,cslb,0.3450666833,-0,True,-0,leopard,leopard,8893,True,True,1,0,2,0.16,0.16,mon,,abs-conc,595,431,,yellow,leopard
is_black,veale_simile,0.2037559899,-0,True,-0,nightmare,nightmare,9318,True,True,2,0,2,0.2222222222,0.2222222222,poly,met non-met,abs,,,,yellow,nightmare
is_black,veale_simile,0.2260222237,-0,True,-0,miner,miner,7798,True,True,0,0,1,1,1,poly,,conc,551,521,,yellow,miner
is_red,cslb veale_simile,0.2064624126,-0,True,-0,fox,fox,107080,True,True,3,3,10,0.0909090909,0.330621991,homonyms_only_different_pos,,abs-conc-n,605,501,283,yellow,fox
green,conceptnet,0.1872959649,-0,True,-0,leafs,leafs,8730,True,True,0,0,6,0.25,0.2857142857,,,abs-conc,,,,yellow,leafs
is_yellow,veale_simile,0.2885638837,-0,True,-0,sunbeam,sunbeam,1958,True,True,0,0,1,1,1,mon,,conc,,,,yellow,sunbeam
is_green,cslb,0.2310479438,-0,True,-0,hose,hose,4659,True,True,2,0,4,0.5263157895,0.6175438596,homonyms_also_same_pos,,conc,596,449,314,yellow,hose
is_blue,veale_simile,0.2196949378,-0,True,-0,lagoon,lagoon,12591,True,True,0,0,1,1,1,mon,,conc,,,,yellow,lagoon
is_green,cslb,0.2237690457,-0,True,-0,moss,moss,19891,True,True,0,0,1,1,1,poly,,conc,575,436,,yellow,moss
is_yellow is_red,cslb cslb_crowd_neg,0.1879026502,-0,True,-0,heart,heart,185139,True,True,3,12,10,0.1176470588,0.24629587,poly,met non-met,abs-conc,605,578,281,yellow,heart
is_black,veale_simile,0.2034652938,-0,True,-0,blackboard,blackboard,1243,True,True,0,0,1,1,1,mon,,conc,,,,yellow,blackboard
blue,conceptnet,0.2508723998,-0,True,-0,diamond,diamond,49117,True,True,3,0,6,0.1,0.2717131063,poly,,abs-conc,610,512,339,yellow,diamond
blue is_blue,conceptnet veale_simile,0.2612646696,-0,True,-0,sky,sky,68976,True,True,0,1,2,None,,homonyms_only_different_pos,non-met,conc,542,607,,yellow,sky
is_blue,cslb veale_simile,0.2587649402,-0,True,-0,dolphin,dolphin,8641,True,True,2,0,2,0.5625,0.5625,mon,non-met,conc,,,,yellow,dolphin
is_black,cslb,0.2171345988,-0,True,-0,calf,calf,5828,True,True,2,0,4,0.2,0.3166666667,homonyms_also_same_pos,,abs-conc,592,511,,yellow,calf
is_blue,veale_simile,0.2408314781,-0,True,-0,iceberg,iceberg,2181,True,True,1,0,2,0.25,0.25,mon,,conc,,406,,yellow,iceberg
is_green is_blue,cslb,0.2200469287,-0,True,-0,eye,eye,95221,True,True,3,5,6,0.1176470588,0.2130882353,homonyms_only_different_pos,met non-met,abs-conc,634,611,167,yellow,eye
green blue,conceptnet,0.2537304819,-0,True,-0,eyes,eye,78628,True,True,3,5,6,0.1176470588,0.2130882353,homonyms_only_different_pos,met non-met,abs-conc,,,,yellow,eye
is_black,cslb,0.2954937677,-0,True,-0,tiger,tiger,39520,True,True,1,0,2,0.5217391304,0.5217391304,poly,met,conc,611,513,,yellow,tiger
blue,conceptnet,0.2713212315,-0,True,-0,chameleons,chameleon,793,True,True,1,0,3,0.380952381,0.4865800866,poly,,conc-n,,,,yellow,chameleon
is_black,mcrae,0.216725449,-0,True,neg-is_black-some,bra,bra,3176,True,True,0,0,1,1,1,mon,non-met,conc,629,575,,yellow,bra
is_black,cslb,0.2565771102,-0,True,-0,rhino,rhino,5858,True,True,0,0,1,1,1,,,conc,,,,yellow,rhino
is_yellow,cslb,0.2904040985,-0,True,-0,cheetah,cheetah,3208,True,True,0,0,1,1,1,mon,,conc,,,,yellow,cheetah
is_yellow,cslb cslb_crowd_pos,0.2933503484,-0,True,-0,sandpaper,sandpaper,482,True,True,0,0,2,None,,homonyms_only_different_pos,,abs,,,,yellow,sandpaper
is_black,cslb,0.2976483362,-0,True,-0,gorilla,gorilla,5403,True,True,0,0,1,1,1,poly,,conc,620,554,,yellow,gorilla
is_yellow,cslb,0.337503298,-0,True,-0,giraffe,giraffe,2010,True,True,0,0,1,1,1,mon,,conc,,381,,yellow,giraffe
black,conceptnet,0.2392291538,-0,True,-0,couch,couch,5000,True,True,1,0,4,0.4761904762,0.5793650794,homonyms_only_different_pos,,abs-conc,578,521,,yellow,couch
is_black,cslb,0.3027221135,-0,True,-0,scorpion,scorpion,5607,True,True,1,0,3,0.3333333333,0.4644945698,mon,,conc-n,590,342,,yellow,scorpion
is_yellow,cslb,0.3112829127,-0,True,-0,lion,lion,37189,True,True,1,0,4,0.2727272727,0.4448494029,poly,non-met,conc-n,627,511,244,yellow,lion
is_black,veale_simile,0.2102246936,-0,True,-0,cinder,cinder,2161,True,True,0,0,1,1,1,poly,,conc,579,382,,yellow,cinder
green,conceptnet,0.2766842607,-0,True,-0,lawn,lawn,14438,True,True,0,4,1,1,1,homonyms_also_same_pos,non-met,conc,588,534,,yellow,lawn
red,conceptnet,0.1824875625,-0,True,-0,bloodstone,bloodstone,523,True,True,0,0,1,1,1,,,abs,,,,yellow,bloodstone
is_black,cslb mcrae,0.2700677473,-0,True,neg-is_black-some,bear,bear,69793,True,True,8,17,15,0.1818181818,0.3037520817,homonyms_only_different_pos,met non-met,conc,585,526,,yellow,bear
is_black,cslb,0.2736988313,-0,True,-0,lantern,lantern,11966,True,True,0,0,1,1,1,poly,,conc,630,441,,yellow,lantern
green,conceptnet,0.3021494982,-0,True,-0,emerald,emerald,8164,True,True,2,0,3,0.1052631579,0.1832358674,homonyms_only_different_pos,,abs-conc,613,457,,yellow,emerald
is_black,veale_simile,0.272319712,-0,True,-0,thundercloud,thundercloud,101,True,True,0,0,1,1,1,mon,,conc,,,,yellow,thundercloud
black,conceptnet,0.2668341826,-0,True,-0,sand,sand,51782,True,True,2,0,4,0.125,0.2046296296,homonyms_only_different_pos,non-met,abs-n,616,519,217,yellow,sand
is_green,cslb,0.3078928069,-0,True,-0,crocodile,crocodile,6355,True,True,0,0,1,1,1,poly,,conc,583,456,,yellow,crocodile
is_red,cslb,0.2105875284,-0,True,-0,tongue,tongue,22392,True,True,5,0,10,0.1052631579,0.2273338949,poly,non-met,abs-conc,634,531,,yellow,tongue
blue,conceptnet,0.3059239942,-0,True,-0,sapphire,sapphire,3910,True,True,2,0,4,0.1052631579,0.1832358674,mon,,abs-conc,572,380,,yellow,sapphire
green,conceptnet,0.2604356111,-0,True,-0,jade,jade,10914,True,True,3,0,7,0.08,0.1966293184,homonyms_also_same_pos,,abs-conc,570,359,572,yellow,jade
is_yellow,cslb,0.3649589476,-0,True,-0,daisy,daisy,11859,True,True,0,0,1,1,1,poly,non-met,conc,613,519,,yellow,daisy
yellow,conceptnet,0.3671507304,-0,True,-0,daisies,daisy,1115,True,True,0,0,1,1,1,poly,non-met,conc,,,,yellow,daisy
is_blue,cslb,0.2834437061,-0,True,-0,whale,whale,15420,True,True,1,0,3,0.5217391304,0.5217391304,poly,,conc,610,500,,yellow,whale
blue,conceptnet,0.2870452754,-0,True,-0,umbrellas,umbrella,1330,True,True,3,0,4,0.0952380952,0.2354497354,poly,non-met,abs-conc,,,,yellow,umbrella
black,conceptnet,0.2801699443,-0,True,-0,ink,ink,15096,True,True,2,5,5,0.1666666667,0.2708333333,mon,,abs,608,542,,yellow,ink
is_red,mcrae,0.2351161342,-0,True,neg-is_red-some,barn,barn,22098,True,True,2,0,2,0.125,0.125,poly,met,abs-conc,614,466,289,yellow,barn
is_red,cslb mcrae,0.2561696746,-0,True,neg-is_red-most,brick,brick,66010,True,True,2,0,2,0.5,0.5,poly,non-met,conc,610,529,261,yellow,brick
is_black,cslb,0.3333307148,-0,True,-0,zebra,zebra,4168,True,True,0,0,1,1,1,mon,non-met,conc,,333,,yellow,zebra
